date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-10-10,12584.63694315132,0.0,34.429916272204586,17.214958136102293,-17.214958136102293,2401.736569623061,14969.158554638278,31162.443329787497,31111.18171064666,0.0,51.26161914083813,815.5293792727305,19235.68684666786,17617.96487676241,14270.551550177548,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-11,13150.134343085178,0.0,1.7859816105568027,0.8929908052784014,-0.8929908052784014,1448.5037887053973,14597.745140985297,32022.612195346574,32019.50668046124,0.0,3.1055148853361203,404.4316257219814,15213.670684952365,16336.60019946067,13232.646161563147,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-12,39823.89580157757,437.5572445277444,917.8527665477036,458.9263832738518,-21.369138746107495,4918.098414516337,44720.625077347795,64703.89046332988,64288.751402484566,636.0567746334507,1051.1958354787657,1169.376016664495,2881.9142381710208,21375.03788234057,17313.78068469586,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-13,41212.971490381155,0.0,1253.8086268861414,626.9043134430707,-626.9043134430707,3757.8875402823564,44343.95471722044,65885.57489269454,63540.19565149545,0.0,2345.3792411990817,1048.5605830624686,3494.5464650431827,21404.286681656507,17337.47221214177,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-14,42057.32996694709,610.5855986500435,859.6815097174072,429.8407548587036,180.74484379133992,5272.755351591989,47510.830162330414,66717.66628862912,65641.752137896,647.9958301981467,1723.9099809312706,1469.1928651586331,2242.853068360119,21548.75079663775,17454.488145276584,1200.0,1200.0,9.094947017729282e-13,2.2737367544323206e-13,15,0
2025-10-15,41625.6970890003,255.54830635935048,167.34025871049073,83.67012935524536,171.87817700410508,5302.2634609707475,47099.838726975155,66572.98904628512,66640.10507679518,340.82223190536115,273.7062013952848,1448.2833793129025,2047.6075364457865,21688.19615611741,17567.438886455104,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-16,41742.79176392018,1941.0829399261804,0.0,0.0,1941.0829399261804,6409.721450583453,50093.596154429804,65880.46422224701,67685.68666887665,1805.222446629643,0.0,1507.1964183415187,2018.389903002097,22147.474916926698,17939.454682710624,1200.0,1200.0,1.8189894035458565e-12,2.2737367544323206e-13,15,0
2025-10-17,12912.059619910582,99.10070887189053,0.0,0.0,99.10070887189053,2160.360088340469,15171.520417122942,31606.211141990596,31709.760680949967,103.54953895937359,0.0,652.9247397916583,13260.479067046148,16305.300194888478,13207.293157859667,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-18,13694.766944878284,0.0,21.589135516047747,10.794567758023874,-10.794567758023874,876.7025839009061,14560.674961021166,32820.251541702666,32788.642435520655,0.0,31.6091061820067,369.2718046346549,13860.071261111254,16953.94585461784,13732.696142240447,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-10-19,44171.371873384975,548.0112238174629,440.30853991144573,220.15426995572287,327.85695386173995,5328.667290461083,49827.896117707794,69299.13844717472,68890.36598947314,424.46515499413795,833.2376126957116,1165.6519543565457,1947.9571793726798,22222.832795387694,18000.494564264034,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
