日期,时段,计划购电量_kWh,充电量_kWh,放电量_kWh,时段初储能_kWh,时段末储能_kWh,真实净负荷_kWh,紧急购电量_kWh,弃电量_kWh,能量平衡残差_kWh
2025-08-14,19:10-19:20,145.5168288057789,0.0,833.3333333333333,8948.14814814815,8022.2222222222235,968.4192833333333,0.0,10.430878805778889,0.0
2025-08-14,19:20-19:30,161.95306720653116,0.0,833.3333333333333,8022.2222222222235,7096.296296296297,950.535,0.0,44.75140053986445,0.0
2025-08-14,19:30-19:40,206.3288481245802,0.0,833.3333333333333,7096.296296296297,6170.370370370371,940.6368166666666,0.0,99.02536479124683,0.0
2025-08-14,19:40-19:50,178.91991763484987,0.0,833.3333333333333,6170.370370370371,5244.444444444445,945.2428,0.0,67.01045096818314,0.0
2025-08-14,19:50-20:00,119.84252901715627,0.0,833.3333333333333,5244.444444444445,4318.518518518519,949.8016666666667,0.0,3.3741956838227907,0.0
2025-08-14,20:00-20:10,182.29568734886266,0.0,833.3333333333333,4318.518518518519,3392.592592592593,935.10655,0.0,80.52247068219594,0.0
2025-08-14,20:10-20:20,747.5611575497392,0.0,306.6666666666668,3392.592592592593,3051.851851851852,928.8877,0.0,125.34012421640591,0.0
2025-08-14,20:20-20:30,187.84357337654706,0.0,833.3333333333333,3051.851851851852,2125.925925925926,954.9433333333333,0.0,66.23357337654704,0.0
2025-08-14,20:30-20:40,192.24571259037793,0.0,833.3333333333333,2125.925925925926,1200.0,1003.3797166666666,0.0,22.19932925704461,0.0
2025-08-14,20:40-20:50,1024.6404169293303,0.0,-0.0,1200.0,1200.0,998.1125666666667,0.0,26.527850262663605,0.0
2025-08-14,20:50-21:00,1007.700675267561,0.0,0.0,1200.0,1200.0,964.7749999999999,0.0,42.92567526756113,0.0
2025-08-14,21:00-21:10,977.9026724814154,0.0,0.0,1200.0,1200.0,993.4655666666665,15.562894185251139,0.0,0.0
2025-08-14,21:10-21:20,983.4770078039958,0.0,0.0,1200.0,1200.0,968.2147,0.0,15.262307803995782,0.0
2025-08-14,21:20-21:30,987.7424922662009,0.0,0.0,1200.0,1200.0,912.085,0.0,75.65749226620085,0.0
2025-08-14,21:30-21:40,943.9706405698003,0.0,-0.0,1200.0,1200.0,953.4317166666666,9.46107609686635,0.0,0.0
2025-08-14,21:40-21:50,933.1357918285581,0.0,-0.0,1200.0,1200.0,887.7859333333333,0.0,45.349858495224794,0.0
2025-08-14,21:50-22:00,828.9765985390973,0.0,0.0,1200.0,1200.0,730.0516666666667,0.0,98.92493187243053,0.0
2025-08-14,22:00-22:10,817.3356182267178,0.0,0.0,1200.0,1200.0,711.4839666666667,0.0,105.8516515600511,0.0
2025-08-14,22:10-22:20,864.9281499209251,0.0,-0.0,1200.0,1200.0,717.3761666666666,0.0,147.55198325425852,0.0
2025-08-14,22:20-22:30,820.0469117988641,0.0,0.0,1200.0,1200.0,711.1333333333333,0.0,108.9135784655308,0.0
2025-08-14,22:30-22:40,842.8140040081701,0.0,0.0,1200.0,1200.0,774.93865,0.0,67.87535400817,0.0
2025-08-14,22:40-22:50,853.152729759936,0.0,0.0,1200.0,1200.0,800.4394833333333,0.0,52.71324642660272,0.0
2025-08-14,22:50-23:00,803.5205004036317,0.0,0.0,1200.0,1200.0,769.7816666666665,0.0,33.73883373696515,0.0
2025-08-14,23:00-23:10,768.4775032089508,0.0,0.0,1200.0,1200.0,767.1795833333333,0.0,1.297919875617481,0.0
2025-08-14,23:10-23:20,770.439524114579,0.0,0.0,1200.0,1200.0,731.2660833333332,0.0,39.173440781245745,0.0
2025-08-14,23:20-23:30,837.9824086095423,0.0,0.0,1200.0,1200.0,700.5283333333333,0.0,137.45407527620898,0.0
2025-08-14,23:30-23:40,852.8126650026447,0.0,0.0,1200.0,1200.0,772.1922166666666,0.0,80.62044833597815,0.0
2025-08-14,23:40-23:50,764.8550051866507,0.0,0.0,1200.0,1200.0,739.7195666666667,0.0,25.135438519984064,0.0
2025-08-14,23:50-0:00+1,668.9557275234105,0.0,-0.0,1200.0,1200.0,601.9549999999999,0.0,67.00072752341055,0.0
2025-08-15,0:00-0:10,1459.7004500227,833.3333333333333,0.0,1200.0,1950.0,570.4031666666666,0.0,55.96395002270003,0.0
2025-08-15,0:10-0:20,1488.8259090202341,833.3333333333333,0.0,1950.0,2700.0,579.8694833333333,0.0,75.62309235356759,0.0
2025-08-15,0:20-0:30,1081.6488115634324,436.6822477136217,0.0,2700.0,3093.0140229422595,584.175,0.0,60.791563849810814,0.0
2025-08-15,0:30-0:40,631.3178853072393,0.0,0.0,3093.0140229422595,3093.0140229422595,610.8022,0.0,20.515685307239323,0.0
2025-08-15,0:40-0:50,620.9776393696636,0.0,0.0,3093.0140229422595,3093.0140229422595,618.7025,0.0,2.275139369663634,0.0
2025-08-15,0:50-1:00,659.6297702356434,0.0,0.0,3093.0140229422595,3093.0140229422595,594.5866666666666,0.0,65.04310356897679,0.0
2025-08-15,1:00-1:10,682.4063030964061,0.0,0.0,3093.0140229422595,3093.0140229422595,571.8025333333333,0.0,110.60376976307282,0.0
2025-08-15,1:10-1:20,648.6010482593772,0.0,0.0,3093.0140229422595,3093.0140229422595,583.9170833333333,0.0,64.68396492604393,0.0
2025-08-15,1:20-1:30,638.826783851506,0.0,0.0,3093.0140229422595,3093.0140229422595,601.54,0.0,37.286783851506016,0.0
2025-08-15,1:30-1:40,638.6588323921653,0.0,0.0,3093.0140229422595,3093.0140229422595,565.90675,0.0,72.75208239216533,0.0
2025-08-15,1:40-1:50,625.7025146125635,0.0,0.0,3093.0140229422595,3093.0140229422595,546.79265,0.0,78.90986461256352,0.0
2025-08-15,1:50-2:00,609.6244178313208,0.0,0.0,3093.0140229422595,3093.0140229422595,555.9216666666666,0.0,53.70275116465416,0.0
2025-08-15,2:00-2:10,652.602414417898,0.0,0.0,3093.0140229422595,3093.0140229422595,541.99605,0.0,110.60636441789802,0.0
2025-08-15,2:10-2:20,653.3125651970803,0.0,0.0,3093.0140229422595,3093.0140229422595,560.6152999999999,0.0,92.69726519708036,0.0
2025-08-15,2:20-2:30,575.6648537460667,0.0,0.0,3093.0140229422595,3093.0140229422595,592.5366666666666,16.87181292059995,0.0,0.0
2025-08-15,2:30-2:40,573.6823814742121,0.0,0.0,3093.0140229422595,3093.0140229422595,554.8608833333333,0.0,18.821498140878816,0.0
2025-08-15,2:40-2:50,596.4263607245775,0.0,0.0,3093.0140229422595,3093.0140229422595,517.2578666666666,0.0,79.16849405791095,0.0
2025-08-15,2:50-3:00,607.1214008684105,0.0,0.0,3093.0140229422595,3093.0140229422595,518.925,0.0,88.19640086841059,0.0
2025-08-15,3:00-3:10,605.9593282717703,0.0,0.0,3093.0140229422595,3093.0140229422595,531.1439666666666,0.0,74.8153616051037,0.0
2025-08-15,3:10-3:20,607.3972265678366,0.0,0.0,3093.0140229422595,3093.0140229422595,533.1488666666667,0.0,74.24835990116992,0.0
2025-08-15,3:20-3:30,610.8779342314748,0.0,0.0,3093.0140229422595,3093.0140229422595,521.6583333333333,0.0,89.2196008981415,0.0
2025-08-15,3:30-3:40,565.2864236169399,0.0,0.0,3093.0140229422595,3093.0140229422595,506.90588333333335,0.0,58.38054028360659,0.0
2025-08-15,3:40-3:50,582.9126451816164,0.0,0.0,3093.0140229422595,3093.0140229422595,495.1996,0.0,87.71304518161645,0.0
2025-08-15,3:50-4:00,601.645465990258,0.0,0.0,3093.0140229422595,3093.0140229422595,512.97,0.0,88.67546599025798,0.0
2025-08-15,4:00-4:10,579.1797734843302,0.0,0.0,3093.0140229422595,3093.0140229422595,573.06905,0.0,6.110723484330265,0.0
2025-08-15,4:10-4:20,572.7752875683852,0.0,0.0,3093.0140229422595,3093.0140229422595,556.7389666666667,0.0,16.036320901718568,0.0
2025-08-15,4:20-4:30,601.8619122200935,0.0,0.0,3093.0140229422595,3093.0140229422595,488.82,0.0,113.04191222009348,0.0
2025-08-15,4:30-4:40,577.5919541747915,0.0,0.0,3093.0140229422595,3093.0140229422595,509.6275166666667,0.0,67.96443750812477,0.0
2025-08-15,4:40-4:50,559.6708752276505,0.0,0.0,3093.0140229422595,3093.0140229422595,520.3560333333334,0.0,39.31484189431717,0.0
2025-08-15,4:50-5:00,546.6324870581548,0.0,0.0,3093.0140229422595,3093.0140229422595,494.5833333333333,0.0,52.04915372482145,0.0
2025-08-15,5:00-5:10,526.7435336281312,0.0,0.0,3093.0140229422595,3093.0140229422595,508.35356666666667,0.0,18.389966961464552,0.0
2025-08-15,5:10-5:20,541.8221736705192,0.0,0.0,3093.0140229422595,3093.0140229422595,514.0863999999999,0.0,27.73577367051928,0.0
2025-08-15,5:20-5:30,511.0878962970427,0.0,0.0,3093.0140229422595,3093.0140229422595,492.0004166666667,0.0,19.08747963037598,0.0
2025-08-15,5:30-5:40,1288.682861867397,833.3333333333333,0.0,3093.0140229422595,3843.0140229422595,468.53720000000004,13.187671465936319,0.0,0.0
2025-08-15,5:40-5:50,0.0,0.0,442.0977958054561,3843.0140229422595,3351.794249825086,413.9762333333333,0.0,28.121562472122775,0.0
2025-08-15,5:50-6:00,0.0,0.0,377.2614806537812,3351.794249825086,2932.61482687644,334.1408333333333,0.0,43.12064732044786,0.0
2025-08-15,6:00-6:10,0.0,0.0,340.6588647616314,2932.61482687644,2554.104977141294,276.73713333333336,0.0,63.92173142829802,0.0
2025-08-15,6:10-6:20,0.0,0.0,275.93874268740154,2554.104977141294,2247.506374155292,255.02939999999998,0.0,20.909342687401562,0.0
2025-08-15,6:20-6:30,0.0,0.0,288.0334981407226,2247.506374155292,1927.469153998934,249.67625000000004,0.0,38.35724814072256,0.0
2025-08-15,6:30-6:40,0.0,0.0,174.03072821592718,1927.469153998934,1734.1016782034594,228.6493333333333,54.618605117406105,0.0,0.0
2025-08-15,6:40-6:50,0.0,0.0,146.41793032886295,1734.1016782034594,1571.4150889491673,202.0268666666667,55.608936337803755,0.0,0.0
2025-08-15,6:50-7:00,0.0,0.0,145.3783042555598,1571.4150889491673,1409.883639776323,169.7808333333333,24.402529077773494,0.0,0.0
2025-08-15,7:00-7:10,0.0,0.0,102.89259569397822,1409.883639776323,1295.5585334496805,116.07763333333332,13.185037639355102,0.0,0.0
2025-08-15,7:10-7:20,0.0,0.0,47.66049300406279,1295.5585334496805,1242.602430111833,45.40635000000009,0.0,2.254143004062705,0.0
2025-08-15,7:20-7:30,0.0,0.0,38.342187100649646,1242.602430111833,1200.0,-32.807500000000005,0.0,71.14968710064966,0.0
2025-08-15,7:30-7:40,0.0,-0.0,0.0,1200.0,1200.0,-102.34720000000004,0.0,102.34720000000004,0.0
2025-08-15,7:40-7:50,0.0,-0.0,0.0,1200.0,1200.0,-122.65020000000004,0.0,122.65020000000004,0.0
2025-08-15,7:50-8:00,0.0,-0.0,0.0,1200.0,1200.0,-145.21041666666656,0.0,145.21041666666656,0.0
2025-08-15,8:00-8:10,0.0,-0.0,0.0,1200.0,1200.0,-268.59041666666667,0.0,268.59041666666667,0.0
2025-08-15,8:10-8:20,0.0,-0.0,0.0,1200.0,1200.0,-390.81455000000005,0.0,390.81455000000005,0.0
2025-08-15,8:20-8:30,0.0,-0.0,0.0,1200.0,1200.0,-444.5858333333333,0.0,444.5858333333333,0.0
2025-08-15,8:30-8:40,0.0,0.0,0.0,1200.0,1200.0,-443.1067499999999,0.0,443.1067499999999,0.0
2025-08-15,8:40-8:50,0.0,-0.0,0.0,1200.0,1200.0,-382.15289999999993,0.0,382.15289999999993,0.0
2025-08-15,8:50-9:00,0.0,-0.0,0.0,1200.0,1200.0,-346.41583333333324,0.0,346.41583333333324,0.0
2025-08-15,9:00-9:10,0.0,-0.0,0.0,1200.0,1200.0,-453.85653333333335,0.0,453.85653333333335,0.0
2025-08-15,9:10-9:20,0.0,-0.0,0.0,1200.0,1200.0,-582.2219166666667,0.0,582.2219166666667,0.0
2025-08-15,9:20-9:30,0.0,-0.0,0.0,1200.0,1200.0,-629.4645833333332,0.0,629.4645833333332,0.0
2025-08-15,9:30-9:40,0.0,-0.0,0.0,1200.0,1200.0,-598.4059166666666,0.0,598.4059166666666,0.0
2025-08-15,9:40-9:50,0.0,-0.0,0.0,1200.0,1200.0,-583.4987666666666,0.0,583.4987666666666,0.0
2025-08-15,9:50-10:00,0.0,0.0,0.0,1200.0,1200.0,-640.5770833333333,0.0,640.5770833333333,0.0
2025-08-15,10:00-10:10,0.0,253.7154937960617,0.0,1200.0,1428.3439444164555,-741.91005,0.0,488.19455620393825,0.0
2025-08-15,10:10-10:20,0.0,0.0,0.0,1428.3439444164555,1428.3439444164555,-774.9110499999998,0.0,774.9110499999998,0.0
2025-08-15,10:20-10:30,0.0,480.3344500125786,0.0,1428.3439444164555,1860.6449494277763,-762.7429166666666,0.0,282.408466654088,0.0
2025-08-15,10:30-10:40,0.0,440.84329361790526,0.0,1860.6449494277763,2257.403913683891,-821.5738166666669,0.0,380.7305230487616,0.0
2025-08-15,10:40-10:50,0.0,431.80001907868234,0.0,2257.403913683891,2646.023930854705,-823.7203,0.0,391.9202809213176,0.0
2025-08-15,10:50-11:00,0.0,409.2015159656818,0.0,2646.023930854705,3014.3052952238186,-790.7316666666666,0.0,381.5301507009848,0.0
2025-08-15,11:00-11:10,0.0,422.8270788336691,0.0,3014.3052952238186,3394.8496661741206,-877.5217166666667,0.0,454.69463783299767,0.0
2025-08-15,11:10-11:20,0.0,424.00539587298897,0.0,3394.8496661741206,3776.4545224598105,-932.6223500000001,0.0,508.6169541270111,0.0
2025-08-15,11:20-11:30,0.0,415.39271024867935,0.0,3776.4545224598105,4150.307961683622,-903.3808333333332,0.0,487.9881230846538,0.0
2025-08-15,11:30-11:40,0.0,314.6408599092867,0.0,4150.307961683622,4433.48473560198,-888.1862666666668,0.0,573.5454067573801,0.0
2025-08-15,11:40-11:50,0.0,311.14585452055144,0.0,4433.48473560198,4713.516004670476,-880.5562166666668,0.0,569.4103621461154,0.0
2025-08-15,11:50-12:00,0.0,352.9128588304749,0.0,4713.516004670476,5031.137577617903,-889.50625,0.0,536.5933911695251,0.0
2025-08-15,12:00-12:10,0.0,320.7705587500196,0.0,5031.137577617903,5319.831080492921,-932.4168166666666,0.0,611.6462579166471,0.0
2025-08-15,12:10-12:20,0.0,328.66923591659247,0.0,5319.831080492921,5615.633392817854,-892.35805,0.0,563.6888140834076,0.0
2025-08-15,12:20-12:30,0.0,406.8177370144785,0.0,5615.633392817854,5981.769356130884,-775.4608333333331,0.0,368.6430963188546,0.0
2025-08-15,12:30-12:40,0.0,332.6594527078197,0.0,5981.769356130884,6281.162863567922,-717.428433333333,0.0,384.76898062551334,0.0
2025-08-15,12:40-12:50,0.0,343.8725573670173,0.0,6281.162863567922,6590.648165198238,-742.4237833333332,0.0,398.5512259663159,0.0
2025-08-15,12:50-13:00,0.0,497.7255696429544,0.0,6590.648165198238,7038.601177876896,-814.1108333333331,0.0,316.3852636903787,0.0
2025-08-15,13:00-13:10,0.0,462.8703670603644,0.0,7038.601177876896,7455.184508231224,-869.6440833333334,0.0,406.77371627296895,0.0
2025-08-15,13:10-13:20,0.0,436.14332341518207,0.0,7455.184508231224,7847.713499304888,-866.0525,0.0,429.90917658481794,0.0
2025-08-15,13:20-13:30,0.0,422.1680573723724,0.0,7847.713499304888,8227.664750940023,-819.4375,0.0,397.2694426276276,0.0
2025-08-15,13:30-13:40,0.0,417.04025897308316,0.0,8227.664750940023,8603.000984015798,-782.4158833333333,0.0,365.3756243602502,0.0
2025-08-15,13:40-13:50,0.0,411.15756458143346,0.0,8603.000984015798,8973.042792139087,-739.65245,0.0,328.4948854185666,0.0
2025-08-15,13:50-14:00,0.0,413.29434874548787,0.0,8973.042792139087,9345.007706010027,-681.9779166666665,0.0,268.6835679211786,0.0
2025-08-15,14:00-14:10,0.0,397.3599213876523,0.0,9345.007706010027,9702.631635258913,-625.8612166666667,0.0,228.50129527901436,0.0
2025-08-15,14:10-14:20,0.0,320.62590091177293,0.0,9702.631635258913,9991.194946079508,-593.46845,0.0,272.84254908822703,0.0
2025-08-15,14:20-14:30,0.0,232.48401417876084,0.0,9991.194946079508,10200.430558840393,-565.4387499999998,0.0,332.95473582123896,0.0
2025-08-15,14:30-14:40,0.0,139.82888907998108,0.0,10200.430558840393,10326.276559012376,-494.9089166666665,0.0,355.08002758668545,0.0
2025-08-15,14:40-14:50,0.0,142.34400352924465,0.0,10326.276559012376,10454.386162188697,-395.92100000000005,0.0,253.5769964707554,0.0
2025-08-15,14:50-15:00,0.0,174.5740042217674,0.0,10454.386162188697,10611.502765988287,-301.68416666666644,0.0,127.11016244489903,0.0
2025-08-15,15:00-15:10,0.0,155.6134921464947,0.0,10611.502765988287,10751.554908920132,-243.83476666666672,0.0,88.22127452017202,0.0
2025-08-15,15:10-15:20,0.0,52.034416184240186,0.0,10751.554908920132,10798.385883485947,-231.0975666666668,0.0,179.06315048242664,0.0
2025-08-15,15:20-15:30,0.0,0.0,31.81862190528809,10798.385883485947,10763.031859146738,-204.2420833333332,0.0,236.0607052386213,0.0
2025-08-15,15:30-15:40,0.0,41.07571205917913,0.0,10763.031859146738,10800.0,-94.65368333333322,0.0,53.57797127415409,0.0
2025-08-15,15:40-15:50,0.0,0.0,-0.0,10800.0,10800.0,-37.38653333333332,0.0,37.38653333333332,0.0
2025-08-15,15:50-16:00,0.0,0.0,-0.0,10800.0,10800.0,-47.30291666666653,0.0,47.30291666666653,0.0
2025-08-15,16:00-16:10,0.0,0.0,-0.0,10800.0,10800.0,0.8912333333332754,0.8912333333332754,0.0,0.0
2025-08-15,16:10-16:20,116.54462603019118,0.0,-0.0,10800.0,10800.0,104.76806666666664,0.0,11.776559363524541,0.0
2025-08-15,16:20-16:30,201.87969127076263,0.0,-0.0,10800.0,10800.0,201.30000000000007,0.0,0.5796912707625665,0.0
2025-08-15,16:30-16:40,183.9009767623993,0.0,-0.0,10800.0,10800.0,225.7891666666667,41.88818990426739,0.0,0.0
2025-08-15,16:40-16:50,210.5567704436281,0.0,-0.0,10800.0,10800.0,212.97586666666655,2.4190962230384514,0.0,0.0
2025-08-15,16:50-17:00,305.0176502587269,0.0,-0.0,10800.0,10800.0,199.8499999999999,0.0,105.16765025872701,0.0
2025-08-15,17:00-17:10,382.3033122699685,0.0,-0.0,10800.0,10800.0,203.30006666666668,0.0,179.00324560330182,0.0
2025-08-15,17:10-17:20,364.5492994468161,0.0,-0.0,10800.0,10800.0,249.6817666666666,0.0,114.86753278014953,0.0
2025-08-15,17:20-17:30,435.04318989973063,0.0,-0.0,10800.0,10800.0,328.29875000000004,0.0,106.7444398997306,0.0
2025-08-15,17:30-17:40,476.2834895148944,0.0,0.0,10800.0,10800.0,401.46641666666665,0.0,74.81707284822778,0.0
2025-08-15,17:40-17:50,616.0466672433291,0.0,-0.0,10800.0,10800.0,480.0660833333334,0.0,135.98058390999574,0.0
2025-08-15,17:50-18:00,642.8637883859618,0.0,-0.0,10800.0,10800.0,538.3399999999999,0.0,104.5237883859619,0.0
2025-08-15,18:00-18:10,633.4368962077207,0.0,-0.0,10800.0,10800.0,536.9288,0.0,96.50809620772066,0.0
2025-08-15,18:10-18:20,658.4318642833317,0.0,0.0,10800.0,10800.0,573.0619833333333,0.0,85.36988094999845,0.0
2025-08-15,18:20-18:30,634.4907689896772,0.0,0.0,10800.0,10800.0,645.0945833333334,10.603814343656154,0.0,0.0
2025-08-15,18:30-18:40,698.6676359418555,0.0,0.0,10800.0,10800.0,655.3069666666665,0.0,43.36066927518891,0.0
2025-08-15,18:40-18:50,426.0298328346659,0.0,307.78437821289464,10800.0,10458.017357541228,653.1592166666667,0.0,80.65499438089387,0.0
2025-08-15,18:50-19:00,0.0,0.0,776.6766981999983,10458.017357541228,9595.043248430118,663.3149999999999,0.0,113.36169819999839,0.0
2025-08-15,19:00-19:10,0.0,0.0,724.5125088698672,9595.043248430118,8790.029349685821,657.0035666666666,0.0,67.5089422032006,0.0
2025-08-15,19:10-19:20,0.0,0.0,703.7123816613873,8790.029349685821,8008.126703395391,643.7879166666667,0.0,59.924464994720665,0.0
2025-08-15,19:20-19:30,0.0,0.0,763.7598703261207,8008.126703395391,7159.5046252552565,634.6866666666666,0.0,129.07320365945407,0.0
2025-08-15,19:30-19:40,0.0,0.0,800.269007284201,7159.5046252552565,6270.316839383922,635.5391833333333,0.0,164.72982395086774,0.0
2025-08-15,19:40-19:50,0.0,0.0,737.3219647175628,6270.316839383922,5451.070211919963,663.8826333333333,0.0,73.43933138422949,0.0
2025-08-15,19:50-20:00,0.0,0.0,678.87542397375,5451.070211919963,4696.764185282464,702.1766666666667,23.30124269291673,0.0,0.0
2025-08-15,20:00-20:10,0.0,0.0,779.3312641666076,4696.764185282464,3830.8405584306774,707.0260333333333,0.0,72.30523083327432,0.0
2025-08-15,20:10-20:20,0.0,0.0,825.5042866245892,3830.8405584306774,2913.613573292245,684.8458499999999,0.0,140.65843662458929,0.0
2025-08-15,20:20-20:30,0.0,0.0,778.3757729387897,2913.613573292245,2048.7516033602565,675.4333333333333,0.0,102.94243960545646,0.0
2025-08-15,20:30-20:40,0.0,0.0,763.8764430242306,2048.7516033602565,1200.0,706.9366333333334,0.0,56.93980969089728,0.0
2025-08-15,20:40-20:50,772.9402927501602,0.0,-0.0,1200.0,1200.0,685.6343166666667,0.0,87.30597608349353,0.0
2025-08-15,20:50-21:00,774.371138471253,0.0,0.0,1200.0,1200.0,641.3,0.0,133.071138471253,0.0
2025-08-15,21:00-21:10,741.4696848546394,0.0,0.0,1200.0,1200.0,693.1963333333333,0.0,48.27335152130604,0.0
2025-08-15,21:10-21:20,714.5769777492,0.0,0.0,1200.0,1200.0,710.1090666666666,0.0,4.4679110825333055,0.0
2025-08-15,21:20-21:30,714.7999214021961,0.0,0.0,1200.0,1200.0,685.75,0.0,29.049921402196105,0.0
2025-08-15,21:30-21:40,715.7966697964257,0.0,-0.0,1200.0,1200.0,730.1160499999999,14.319380203574156,0.0,0.0
2025-08-15,21:40-21:50,720.6168868318973,0.0,-0.0,1200.0,1200.0,673.6587166666666,0.0,46.95817016523074,0.0
2025-08-15,21:50-22:00,673.4820087284885,0.0,0.0,1200.0,1200.0,554.055,0.0,119.42700872848854,0.0
2025-08-15,22:00-22:10,648.0944545078548,0.0,0.0,1200.0,1200.0,589.54185,0.0,58.55260450785488,0.0
2025-08-15,22:10-22:20,702.1709989054532,0.0,-0.0,1200.0,1200.0,612.9159,0.0,89.25509890545322,0.0
2025-08-15,22:20-22:30,677.2836048628947,0.0,0.0,1200.0,1200.0,564.255,0.0,113.02860486289467,0.0
2025-08-15,22:30-22:40,706.7482292045187,0.0,0.0,1200.0,1200.0,557.9170833333333,0.0,148.8311458711854,0.0
2025-08-15,22:40-22:50,721.508906909764,0.0,0.0,1200.0,1200.0,579.5624333333333,0.0,141.94647357643078,0.0
2025-08-15,22:50-23:00,675.3062899447715,0.0,0.0,1200.0,1200.0,603.595,0.0,71.71128994477147,0.0
2025-08-15,23:00-23:10,604.4000486033533,0.0,0.0,1200.0,1200.0,622.9851166666666,18.585068063313315,0.0,0.0
2025-08-15,23:10-23:20,588.3438788476186,0.0,0.0,1200.0,1200.0,613.8900333333333,25.546154485714737,0.0,0.0
2025-08-15,23:20-23:30,659.4207515569847,0.0,0.0,1200.0,1200.0,586.2249999999999,0.0,73.19575155698476,0.0
2025-08-15,23:30-23:40,678.6530377118784,0.0,0.0,1200.0,1200.0,580.0120666666667,0.0,98.6409710452117,0.0
2025-08-15,23:40-23:50,646.1571279138801,0.0,0.0,1200.0,1200.0,601.6729666666666,0.0,44.48416124721348,0.0
2025-08-15,23:50-0:00+1,658.4792041230058,0.0,-0.0,1200.0,1200.0,622.3599999999999,0.0,36.11920412300594,0.0
2025-08-16,0:00-0:10,1452.0365025023161,833.3333333333333,0.0,1200.0,1950.0,605.15315,0.0,13.550019168982885,0.0
2025-08-16,0:10-0:20,1473.3165862813812,833.3333333333333,0.0,1950.0,2700.0,585.1440166666666,0.0,54.83923628138132,0.0
2025-08-16,0:20-0:30,825.4592685269862,216.28433100439804,0.0,2700.0,2894.6558979039582,581.665,0.0,27.50993752258819,0.0
2025-08-16,0:30-0:40,639.5319331315777,0.0,0.0,2894.6558979039582,2894.6558979039582,578.1350833333333,0.0,61.396849798244375,0.0
2025-08-16,0:40-0:50,623.8529617052282,0.0,0.0,2894.6558979039582,2894.6558979039582,553.2224833333332,0.0,70.63047837189492,0.0
2025-08-16,0:50-1:00,605.5399885554217,0.0,0.0,2894.6558979039582,2894.6558979039582,546.0133333333333,0.0,59.52665522208838,0.0
2025-08-16,1:00-1:10,605.7716044569104,0.0,0.0,2894.6558979039582,2894.6558979039582,606.9653666666666,1.193762209756187,0.0,0.0
2025-08-16,1:10-1:20,622.1431827591546,0.0,0.0,2894.6558979039582,2894.6558979039582,595.8598333333333,0.0,26.283349425821257,0.0
2025-08-16,1:20-1:30,625.6353479270145,0.0,0.0,2894.6558979039582,2894.6558979039582,523.4933333333333,0.0,102.14201459368121,0.0
2025-08-16,1:30-1:40,585.4489240861054,0.0,0.0,2894.6558979039582,2894.6558979039582,541.0554333333333,0.0,44.393490752772095,0.0
2025-08-16,1:40-1:50,585.6221343207121,0.0,0.0,2894.6558979039582,2894.6558979039582,568.0612,0.0,17.560934320712136,0.0
2025-08-16,1:50-2:00,626.7511599423835,0.0,0.0,2894.6558979039582,2894.6558979039582,559.0666666666666,0.0,67.68449327571693,0.0
2025-08-16,2:00-2:10,634.6520189996106,0.0,0.0,2894.6558979039582,2894.6558979039582,554.179,0.0,80.47301899961064,0.0
2025-08-16,2:10-2:20,616.9390905649187,0.0,0.0,2894.6558979039582,2894.6558979039582,555.4393333333333,0.0,61.49975723158548,0.0
2025-08-16,2:20-2:30,570.3671962226832,0.0,0.0,2894.6558979039582,2894.6558979039582,561.8533333333332,0.0,8.51386288934998,0.0
2025-08-16,2:30-2:40,619.2785244053291,0.0,0.0,2894.6558979039582,2894.6558979039582,572.1433166666666,0.0,47.13520773866253,0.0
2025-08-16,2:40-2:50,604.8000701286899,0.0,0.0,2894.6558979039582,2894.6558979039582,556.3091333333333,0.0,48.49093679535656,0.0
2025-08-16,2:50-3:00,584.3435550575671,0.0,0.0,2894.6558979039582,2894.6558979039582,534.3599999999999,0.0,49.98355505756717,0.0
2025-08-16,3:00-3:10,533.5382986219431,0.0,0.0,2894.6558979039582,2894.6558979039582,552.7750666666666,19.236768044723476,0.0,0.0
2025-08-16,3:10-3:20,551.2190340159339,0.0,0.0,2894.6558979039582,2894.6558979039582,539.5653,0.0,11.653734015933878,0.0
2025-08-16,3:20-3:30,540.598605174878,0.0,0.0,2894.6558979039582,2894.6558979039582,500.3933333333333,0.0,40.205271841544686,0.0
2025-08-16,3:30-3:40,528.8051602750345,0.0,0.0,2894.6558979039582,2894.6558979039582,517.9845,0.0,10.82066027503447,0.0
2025-08-16,3:40-3:50,568.2748514429534,0.0,0.0,2894.6558979039582,2894.6558979039582,552.3147166666666,0.0,15.960134776286736,0.0
2025-08-16,3:50-4:00,573.4132509503924,0.0,0.0,2894.6558979039582,2894.6558979039582,544.9583333333333,0.0,28.454917617059095,0.0
2025-08-16,4:00-4:10,538.963294704071,0.0,0.0,2894.6558979039582,2894.6558979039582,482.0918666666667,0.0,56.871428037404314,0.0
2025-08-16,4:10-4:20,530.2785230831744,0.0,0.0,2894.6558979039582,2894.6558979039582,468.8779833333333,0.0,61.40053974984107,0.0
2025-08-16,4:20-4:30,549.4299793556706,0.0,0.0,2894.6558979039582,2894.6558979039582,513.9033333333333,0.0,35.52664602233733,0.0
2025-08-16,4:30-4:40,533.8276265857708,0.0,0.0,2894.6558979039582,2894.6558979039582,528.9618333333333,0.0,4.86579325243747,0.0
