日期,时间段,充电量_kWh,放电量_kWh,时段初储能_kWh,时段末储能_kWh
2025-04-10,8:00-12:00,6020.586250390177,2957.1838000599178,4485.759777844354,6618.527625351159
2025-04-10,12:00-16:00,4828.642480421608,147.87527195754464,6618.527625351159,10800.0
2025-04-10,16:00-20:00,0.0,5718.694760638365,10800.0,4445.894710401816
2025-04-10,20:00-24:00,0.0,2921.3052393616344,4445.894710401816,1200.0
2025-04-11,0:00-4:00,3357.643633096969,0.0,1200.0,4221.879269787272
2025-04-11,4:00-8:00,833.3333333333333,3394.691342808546,4221.879269787272,1200.0
2025-04-11,8:00-12:00,1027.418846967468,0.0,1200.0,2124.676962270721
2025-04-11,12:00-16:00,9595.988368101971,0.0,2124.676962270721,10761.066493562497
2025-04-11,16:00-20:00,43.25945159722599,6226.518329657569,10761.066493562497,3881.646300380477
2025-04-11,20:00-24:00,0.0,2413.481670342429,3881.646300380477,1200.0
2025-04-12,0:00-4:00,2943.8118766426437,0.0,1200.0,3849.4306889783793
2025-04-12,4:00-8:00,833.3333333333333,3059.487620080541,3849.4306889783793,1200.0
2025-04-12,8:00-12:00,172.19272564295756,0.0,1200.0,1354.9734530786618
2025-04-12,12:00-16:00,10494.473941023709,0.0,1354.9734530786618,10800.0
2025-04-12,16:00-20:00,0.0,6191.391019232698,10800.0,3920.676645297003
2025-04-12,20:00-24:00,0.0,2448.6089807673025,3920.676645297003,1200.0
2025-04-13,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-13,4:00-8:00,1666.6666666666665,6112.849893300585,9300.0,4007.9445629993484
2025-04-13,8:00-12:00,6020.415003163832,2527.1501066994133,4007.9445629993484,6618.373502847449
2025-04-13,12:00-16:00,4911.194635244324,214.60380711060748,6618.373502847449,10800.0
2025-04-13,16:00-20:00,0.0,5691.405606319808,10800.0,4476.215992977992
2025-04-13,20:00-24:00,0.0,2948.594393680193,4476.215992977992,1200.0
2025-04-14,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-14,4:00-8:00,1666.6666666666665,6546.350901351272,9300.0,3526.2767762763647
2025-04-14,8:00-12:00,5423.868573784719,1287.469628525876,3526.2767762763647,6977.236683209418
2025-04-14,12:00-16:00,4589.550190807076,277.04866944221055,6977.236683209418,10800.0
2025-04-14,16:00-20:00,0.0,5736.961998301621,10800.0,4425.597779664865
2025-04-14,20:00-24:00,0.0,2903.038001698378,4425.597779664865,1200.0
2025-04-15,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-15,4:00-8:00,1666.6666666666665,5820.4419656555765,9300.0,4332.842260382691
2025-04-15,8:00-12:00,5511.269620911217,2819.558034344422,4332.842260382691,6160.142658820096
2025-04-15,12:00-16:00,5547.358149146192,317.48849374649956,6160.142658820096,10800.0
2025-04-15,16:00-20:00,0.0,5685.007895350809,10800.0,4483.324560721323
2025-04-15,20:00-24:00,0.0,2954.992104649191,4483.324560721323,1200.0
2025-04-16,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-16,4:00-8:00,1666.6666666666665,5523.060151185234,9300.0,4663.266498683074
2025-04-16,8:00-12:00,6052.1779558958915,3116.9398488147663,4663.266498683074,6646.960160306303
2025-04-16,12:00-16:00,4942.657896960867,265.8170408139744,6646.960160306303,10800.0
2025-04-16,16:00-20:00,0.0,5661.512154212078,10800.0,4509.430939764357
2025-04-16,20:00-24:00,0.0,2978.487845787922,4509.430939764357,1200.0
2025-04-17,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-17,4:00-8:00,1666.6666666666665,6166.13045346706,9300.0,3948.743940592155
2025-04-17,8:00-12:00,5826.140405438742,2473.8695465329392,3948.743940592155,6443.526364894868
2025-04-17,12:00-16:00,4864.839046156168,19.693355791875703,6443.526364894868,10800.0
2025-04-17,16:00-20:00,0.0,5688.324214589646,10800.0,4479.63976156706
2025-04-17,20:00-24:00,0.0,2951.6757854103544,4479.63976156706,1200.0
2025-04-18,0:00-4:00,2840.956180934534,0.0,1200.0,3756.8605628410805
2025-04-18,4:00-8:00,833.3333333333333,2976.174506556973,3756.8605628410805,1200.0
2025-04-18,8:00-12:00,0.0,0.0,1200.0,1200.0
2025-04-18,12:00-16:00,10550.99200921302,0.0,1200.0,10695.89280829172
2025-04-18,16:00-20:00,115.67465745364511,6251.007415471071,10695.89280829172,3854.4362050321424
2025-04-18,20:00-24:00,0.0,2388.992584528928,3854.4362050321424,1200.0
2025-04-19,0:00-4:00,2343.486487358654,0.0,1200.0,3309.137838622789
2025-04-19,4:00-8:00,833.3333333333333,2573.2240547605097,3309.137838622789,1200.0
2025-04-19,8:00-12:00,0.0,0.0,1200.0,1200.0
2025-04-19,12:00-16:00,10633.571338927619,0.0,1200.0,10770.214205034856
2025-04-19,16:00-20:00,33.09532773904971,6240.276470413241,10770.214205034856,3866.359477318621
2025-04-19,20:00-24:00,0.0,2399.7235295867586,3866.359477318621,1200.0
2025-04-20,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-20,4:00-8:00,1666.6666666666665,6274.460138083985,9300.0,3828.377624351128
2025-04-20,8:00-12:00,4308.427379306034,1748.6701460595664,3828.377624351128,5762.995436771485
2025-04-20,12:00-16:00,5616.629641165649,16.165902438512802,5762.995436771485,10800.0
2025-04-20,16:00-20:00,0.0,5712.203136660081,10800.0,4453.107625933244
2025-04-20,20:00-24:00,0.0,2927.7968633399196,4453.107625933244,1200.0
2025-04-21,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-21,4:00-8:00,1666.6666666666665,6219.272357098254,9300.0,3889.6973810019417
2025-04-21,8:00-12:00,3933.0279371958586,1627.4536445980148,3889.6973810019417,5621.140697147088
2025-04-21,12:00-16:00,5771.765461614429,14.156651340070198,5621.140697147088,10800.0
2025-04-21,16:00-20:00,0.0,5735.142328552698,10800.0,4427.619634941445
2025-04-21,20:00-24:00,0.0,2904.8576714473006,4427.619634941445,1200.0
2025-04-22,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-22,4:00-8:00,1666.6666666666665,6048.94281574594,9300.0,4078.952426948957
2025-04-22,8:00-12:00,4557.224049354031,1751.3707312089114,4078.952426948957,6234.486592246572
2025-04-22,12:00-16:00,5143.392996603794,57.1862602709888,6234.486592246572,10800.0
2025-04-22,16:00-20:00,0.0,5709.128567727395,10800.0,4456.523813636228
2025-04-22,20:00-24:00,0.0,2930.8714322726046,4456.523813636228,1200.0
2025-04-23,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-23,4:00-8:00,1666.6666666666665,6034.144326900573,9300.0,4095.395192332696
2025-04-23,8:00-12:00,4778.626778690841,1792.1784988617546,4095.395192332696,6404.849849974726
2025-04-23,12:00-16:00,4903.796813343544,16.440283785523434,6404.849849974726,10800.0
2025-04-23,16:00-20:00,0.0,5698.684495055794,10800.0,4468.128338826896
2025-04-23,20:00-24:00,0.0,2941.3155049442057,4468.128338826896,1200.0
2025-04-24,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-24,4:00-8:00,1666.6666666666665,6082.358853914624,9300.0,4041.823495650419
2025-04-24,8:00-12:00,4912.349323061875,1701.133275137508,4041.823495650419,6572.789802919988
2025-04-24,12:00-16:00,4729.779540878519,26.632250739593914,6572.789802919988,10800.0
2025-04-24,16:00-20:00,0.0,5708.4043234469,10800.0,4457.328529503443
2025-04-24,20:00-24:00,0.0,2931.595676553099,4457.328529503443,1200.0
2025-04-25,0:00-4:00,2402.598878029437,0.0,1200.0,3362.3389902264935
2025-04-25,4:00-8:00,833.3333333333333,2621.1050912038445,3362.3389902264935,1200.0
2025-04-25,8:00-12:00,0.0,0.0,1200.0,1200.0
2025-04-25,12:00-16:00,10550.895809944854,0.0,1200.0,10695.806228950369
2025-04-25,16:00-20:00,115.77085672181391,6219.3508428894365,10695.806228950369,3889.610174567292
2025-04-25,20:00-24:00,0.0,2420.6491571105626,3889.610174567292,1200.0
2025-04-26,0:00-4:00,1979.6409540961445,0.0,1200.0,2981.67685868653
2025-04-26,4:00-8:00,833.3333333333333,2278.509172817877,2981.67685868653,1200.0
2025-04-26,8:00-12:00,213.009855203627,0.0,1200.0,1391.7088696832643
2025-04-26,12:00-16:00,10421.074148147147,0.0,1391.7088696832643,10770.675603015698
2025-04-26,16:00-20:00,42.19714059073195,6245.660141847758,10770.675603015698,3869.0306497165147
2025-04-26,20:00-24:00,0.0,2402.1275847448633,3869.0306497165147,1200.0
2025-04-27,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-27,4:00-8:00,1666.6666666666665,5806.156670853012,9300.0,4348.714810163318
2025-04-27,8:00-12:00,4784.1820468821,1810.3415801845024,4348.714810163318,6642.988007707761
2025-04-27,12:00-16:00,4869.32770131934,202.8446450056511,6642.988007707761,10800.0
2025-04-27,16:00-20:00,0.0,5741.253395779249,10800.0,4420.829560245279
2025-04-27,20:00-24:00,0.0,2898.7466042207516,4420.829560245279,1200.0
2025-04-28,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-28,4:00-8:00,1666.6666666666665,5510.229221272168,9300.0,4677.52308747537
2025-04-28,8:00-12:00,3518.841068798649,1097.264572081953,4677.52308747537,6625.2971915253165
2025-04-28,12:00-16:00,4864.499003990183,183.01166560483063,6625.2971915253165,10800.0
2025-04-28,16:00-20:00,0.0,5741.266850365557,10800.0,4420.814610704936
2025-04-28,20:00-24:00,0.0,2898.733149634442,4420.814610704936,1200.0
2025-04-29,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-29,4:00-8:00,1666.6666666666665,5562.931146805914,9300.0,4618.965392437871
2025-04-29,8:00-12:00,4082.1036507835784,853.5121360307849,4618.965392437871,7344.511860331109
2025-04-29,12:00-16:00,4380.239478820964,438.05465214297965,7344.511860331109,10800.0
2025-04-29,16:00-20:00,0.0,5753.27061632052,10800.0,4407.4770929772
2025-04-29,20:00-24:00,0.0,2886.72938367948,4407.4770929772,1200.0
2025-04-30,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-04-30,4:00-8:00,1666.6666666666665,5700.148706869928,9300.0,4466.50143681119
2025-04-30,8:00-12:00,5583.103351542719,2304.8392328508226,4466.50143681119,6930.361972254279
2025-04-30,12:00-16:00,4314.599361900365,12.151258168148672,6930.361972254279,10800.0
2025-04-30,16:00-20:00,0.0,5712.157698693025,10800.0,4453.158112563306
2025-04-30,20:00-24:00,0.0,2927.842301306975,4453.158112563306,1200.0
2025-05-01,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-01,4:00-8:00,1666.6666666666665,6286.532555665062,9300.0,3814.96382703882
2025-05-01,8:00-12:00,3591.923430298314,1274.0284282278126,3814.96382703882,5632.107771831955
2025-05-01,12:00-16:00,5750.488387445919,6.7925884799519025,5632.107771831955,10800.0
2025-05-01,16:00-20:00,0.0,5734.573809589228,10800.0,4428.251322678636
2025-05-01,20:00-24:00,0.0,2905.4261904107725,4428.251322678636,1200.0
2025-05-02,0:00-4:00,1716.2886895003473,0.0,1200.0,2744.659820550313
2025-05-02,4:00-8:00,833.3333333333333,2065.1938384952814,2744.659820550313,1200.0
2025-05-02,8:00-12:00,0.0,0.0,1200.0,1200.0
2025-05-02,12:00-16:00,10443.51919508311,0.0,1200.0,10599.167275574795
2025-05-02,16:00-20:00,223.1474715835609,6154.308835466778,10599.167275574795,3961.8790717035763
2025-05-02,20:00-24:00,0.0,2485.691164533218,3961.8790717035763,1200.0
2025-05-03,0:00-4:00,1760.8768647154327,0.0,1200.0,2784.7891782438896
2025-05-03,4:00-8:00,833.3333333333333,2101.3102604195,2784.7891782438896,1200.0
2025-05-03,8:00-12:00,137.0991051250447,0.0,1200.0,1323.3891946125402
2025-05-03,12:00-16:00,10369.135178414417,0.0,1323.3891946125402,10655.610855185518
2025-05-03,16:00-20:00,160.4323831272032,6135.561094589757,10655.610855185518,3982.7098949002707
2025-05-03,20:00-24:00,0.0,2504.438905410243,3982.7098949002707,1200.0
2025-05-04,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-04,4:00-8:00,1666.6666666666665,5678.370052913004,9300.0,4490.699941207775
2025-05-04,8:00-12:00,3693.0923872236567,1967.8137226150593,4490.699941207775,5628.023397914556
2025-05-04,12:00-16:00,5791.532491359863,36.36237612459272,5628.023397914556,10800.0
2025-05-04,16:00-20:00,0.0,5634.199432414209,10800.0,4539.778408428659
2025-05-04,20:00-24:00,0.0,3005.8005675857926,4539.778408428659,1200.0
2025-05-05,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-05,4:00-8:00,1666.6666666666665,5285.259510816944,9300.0,4927.489432425615
2025-05-05,8:00-12:00,4001.421960833166,1973.336653579315,4927.489432425615,6336.17291542067
2025-05-05,12:00-16:00,5074.065219924516,92.54845201746215,6336.17291542067,10800.0
2025-05-05,16:00-20:00,0.0,5639.413200985867,10800.0,4533.985332237927
2025-05-05,20:00-24:00,0.0,3000.5867990141337,4533.985332237927,1200.0
2025-05-06,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-06,4:00-8:00,1666.6666666666665,5836.593563005738,9300.0,4314.896041104733
2025-05-06,8:00-12:00,3853.4247068332106,1181.5339833310036,4314.896041104733,6470.162740220174
2025-05-06,12:00-16:00,4819.8772730342425,7.247057355895635,6470.162740220174,10800.0
2025-05-06,16:00-20:00,0.0,5536.1791839370935,10800.0,4648.689795625452
2025-05-06,20:00-24:00,0.0,3103.820816062906,4648.689795625452,1200.0
2025-05-07,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-07,4:00-8:00,1666.6666666666665,5595.375863937339,9300.0,4582.915706736289
2025-05-07,8:00-12:00,2820.933279930963,896.808696832412,4582.915706736289,6125.301551082588
2025-05-07,12:00-16:00,5194.109387686014,0.0,6125.301551082588,10800.0
2025-05-07,16:00-20:00,0.0,5645.379191854976,10800.0,4527.356453494471
2025-05-07,20:00-24:00,0.0,2994.620808145024,4527.356453494471,1200.0
2025-05-08,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-08,4:00-8:00,1666.6666666666665,6260.938338577536,9300.0,3843.4018460249576
2025-05-08,8:00-12:00,4088.3042933829834,1085.0123917542314,3843.4018460249576,6317.306385898275
2025-05-08,12:00-16:00,4980.770682335249,0.0,6317.306385898275,10800.0
2025-05-08,16:00-20:00,0.0,5619.888722370879,10800.0,4555.67919736569
2025-05-08,20:00-24:00,0.0,3020.1112776291207,4555.67919736569,1200.0
2025-05-09,0:00-4:00,1504.0039380452135,0.0,1200.0,2553.6035442406924
2025-05-09,4:00-8:00,833.3333333333333,1893.2431898166233,2553.6035442406924,1200.0
2025-05-09,8:00-12:00,756.8515726862838,0.0,1200.0,1881.1664154176556
2025-05-09,12:00-16:00,9781.717291842491,0.0,1881.1664154176556,10684.7119780759
2025-05-09,16:00-20:00,128.0978021378882,6170.095879083077,10684.7119780759,3944.337912129915
2025-05-09,20:00-24:00,0.0,2469.9041209169236,3944.337912129915,1200.0
2025-05-10,0:00-4:00,1703.936546019521,0.0,1200.0,2733.542891417569
2025-05-10,4:00-8:00,833.3333333333333,2055.188602275812,2733.542891417569,1200.0
2025-05-10,8:00-12:00,0.0,0.0,1200.0,1200.0
2025-05-10,12:00-16:00,10658.608220718224,0.0,1200.0,10792.747398646403
2025-05-10,16:00-20:00,8.058445948441687,6356.278623729446,10792.747398646403,3737.468195856173
2025-05-10,20:00-24:00,0.0,2283.721376270556,3737.468195856173,1200.0
2025-05-11,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-11,4:00-8:00,1666.6666666666665,5684.493937657007,9300.0,4483.895624825544
2025-05-11,8:00-12:00,3867.841223551412,1232.267020959109,4483.895624825544,6595.76714717836
2025-05-11,12:00-16:00,4671.369836468489,0.0,6595.76714717836,10800.0
2025-05-11,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-05-11,20:00-24:00,0.0,2806.666666666667,4318.518518518519,1200.0
2025-05-12,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-12,4:00-8:00,1666.6666666666665,5804.034396526606,9300.0,4351.072892748214
2025-05-12,8:00-12:00,6293.147883999165,2835.9656034733925,4351.072892748214,6863.83309559925
2025-05-12,12:00-16:00,4508.430807173627,109.2787398499627,6863.83309559925,10800.0
2025-05-12,16:00-20:00,0.0,5790.150628243199,10800.0,4366.499301952001
2025-05-12,20:00-24:00,0.0,2849.8493717568,4366.499301952001,1200.0
2025-05-13,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-13,4:00-8:00,1666.6666666666665,6362.075339650211,9300.0,3731.0274003886543
2025-05-13,8:00-12:00,5642.004428211938,1992.7435902149452,3731.0274003886543,6594.671841096126
2025-05-13,12:00-16:00,4749.168858707527,62.031432539611785,6594.671841096126,10800.0
2025-05-13,16:00-20:00,0.0,5821.084180109199,10800.0,4332.128688767556
2025-05-13,20:00-24:00,0.0,2818.9158198908,4332.128688767556,1200.0
2025-05-14,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-14,4:00-8:00,1666.6666666666665,6022.229993651205,9300.0,4108.633340387547
2025-05-14,8:00-12:00,4834.772544969733,1756.3861241447194,4108.633340387547,6508.388492921729
2025-05-14,12:00-16:00,4895.708885718418,103.07384106147333,6508.388492921729,10800.0
2025-05-14,16:00-20:00,0.0,5686.519417258435,10800.0,4481.645091935071
2025-05-14,20:00-24:00,0.0,2953.480582741563,4481.645091935071,1200.0
2025-05-15,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-15,4:00-8:00,1666.6666666666665,6002.488190316124,9300.0,4130.568677426527
2025-05-15,8:00-12:00,5140.191404988436,1955.20357954768,4130.568677426527,6584.292520196475
2025-05-15,12:00-16:00,4979.413705653582,239.1883697562309,6584.292520196475,10800.0
2025-05-15,16:00-20:00,0.0,5776.138818685162,10800.0,4382.06797923871
2025-05-15,20:00-24:00,0.0,2863.861181314838,4382.06797923871,1200.0
2025-05-16,0:00-4:00,2039.2773226448076,0.0,1200.0,3035.349590380327
2025-05-16,4:00-8:00,833.3333333333333,2326.814631342295,3035.349590380327,1200.0
2025-05-16,8:00-12:00,1564.6425899817555,0.0,1200.0,2608.17833098358
2025-05-16,12:00-16:00,9102.024076684913,0.0,2608.17833098358,10800.0
2025-05-16,16:00-20:00,0.0,6198.1673060183075,10800.0,3913.147437757436
2025-05-16,20:00-24:00,0.0,2441.832693981692,3913.147437757436,1200.0
2025-05-17,0:00-4:00,2025.8334304060304,0.0,1200.0,3023.2500873654276
2025-05-17,4:00-8:00,833.3333333333333,2315.925078628885,3023.2500873654276,1200.0
2025-05-17,8:00-12:00,1721.2904087850327,0.0,1200.0,2749.1613679065294
2025-05-17,12:00-16:00,8945.376257881637,0.0,2749.1613679065294,10800.0
2025-05-17,16:00-20:00,0.0,6257.32477066364,10800.0,3847.4169214848457
2025-05-17,20:00-24:00,0.0,2382.675229336361,3847.4169214848457,1200.0
2025-05-18,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-18,4:00-8:00,1666.6666666666665,5169.654828560197,9300.0,5055.939079377559
2025-05-18,8:00-12:00,4632.70979206379,1974.8840850009901,5055.939079377559,7031.062242233869
2025-05-18,12:00-16:00,4609.3719620664415,341.54730728429905,7031.062242233869,10800.0
2025-05-18,16:00-20:00,0.0,5829.561253580378,10800.0,4322.709718244025
2025-05-18,20:00-24:00,0.0,2810.438746419622,4322.709718244025,1200.0
2025-05-19,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-19,4:00-8:00,1666.6666666666665,5495.670330300416,9300.0,4693.699632999539
2025-05-19,8:00-12:00,3979.8007298386137,1646.0872684913647,4693.699632999539,6446.534435974998
2025-05-19,12:00-16:00,5048.516915585393,171.1796940016655,6446.534435974998,10800.0
2025-05-19,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-05-19,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-05-20,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-20,4:00-8:00,1666.6666666666665,5643.024410925045,9300.0,4529.972876749949
2025-05-20,8:00-12:00,4860.190690418715,2245.3150150439606,4529.972876749949,6409.350036966836
2025-05-20,12:00-16:00,5264.372309953373,312.55660433238126,6409.350036966836,10800.0
2025-05-20,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-05-20,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-05-21,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-21,4:00-8:00,1666.6666666666665,5420.035081168233,9300.0,4777.738798701963
2025-05-21,8:00-12:00,5452.181467163926,2373.405177533573,4777.738798701963,7047.585255223305
2025-05-21,12:00-16:00,4472.62955297977,245.65666761459127,7047.585255223305,10800.0
2025-05-21,16:00-20:00,0.0,5568.798877603011,10800.0,4612.44569155221
2025-05-21,20:00-24:00,0.0,3071.201122396989,4612.44569155221,1200.0
2025-05-22,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-22,4:00-8:00,1666.6666666666665,5512.06066824778,9300.0,4675.488146391355
2025-05-22,8:00-12:00,4467.581834055389,2056.871858347046,4675.488146391355,6410.898621100043
2025-05-22,12:00-16:00,5155.496409672609,225.76085082485267,6410.898621100043,10800.0
2025-05-22,16:00-20:00,0.0,5796.480858873415,10800.0,4359.465712362872
2025-05-22,20:00-24:00,0.0,2843.5191411265846,4359.465712362872,1200.0
2025-05-23,0:00-4:00,1122.4521148813496,0.0,1200.0,2210.206903393215
2025-05-23,4:00-8:00,833.3333333333333,1584.1862130538934,2210.206903393215,1200.0
2025-05-23,8:00-12:00,736.2735163385712,0.0,1200.0,1862.6461647047142
2025-05-23,12:00-16:00,9842.431091446451,0.0,1862.6461647047142,10720.83414700652
2025-05-23,16:00-20:00,87.96205888164377,6309.860761156041,10720.83414700652,3789.0435987155092
2025-05-23,20:00-24:00,0.0,2330.1392388439585,3789.0435987155092,1200.0
2025-05-24,0:00-4:00,879.544454816358,0.0,1200.0,1991.5900093347223
2025-05-24,4:00-8:00,833.3333333333333,1387.4310084012504,1991.5900093347223,1200.0
2025-05-24,8:00-12:00,2060.8263608942125,0.0,1200.0,3054.7437248047913
2025-05-24,12:00-16:00,8566.142785250808,0.0,3054.7437248047913,10764.272231530518
2025-05-24,16:00-20:00,39.69752052164648,6200.933331760282,10764.272231530518,3910.0740758219094
2025-05-24,20:00-24:00,0.0,2439.0666682397186,3910.0740758219094,1200.0
2025-05-25,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-25,4:00-8:00,1666.6666666666665,5120.741980384209,9300.0,5110.286688461991
2025-05-25,8:00-12:00,5540.555139182336,2752.070842602392,5110.286688461991,7038.929821945658
2025-05-25,12:00-16:00,4609.926533419829,349.07733182115356,7038.929821945658,10800.0
2025-05-25,16:00-20:00,0.0,5811.505521416191,10800.0,4342.7716428709
2025-05-25,20:00-24:00,0.0,2828.4944785838093,4342.7716428709,1200.0
2025-05-26,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-26,4:00-8:00,1666.6666666666665,4563.262374892796,9300.0,5729.708472341337
2025-05-26,8:00-12:00,4741.813532618392,2921.982937547955,5729.708472341337,6750.692943311275
2025-05-26,12:00-16:00,4664.978206395521,134.25599616052102,6750.692943311275,10800.0
2025-05-26,16:00-20:00,0.0,5799.503905807556,10800.0,4356.106771324939
2025-05-26,20:00-24:00,0.0,2840.4960941924437,4356.106771324939,1200.0
2025-05-27,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-27,4:00-8:00,1666.6666666666665,5211.595572324708,9300.0,5009.338252972548
2025-05-27,8:00-12:00,4558.277099442897,1802.1789985998557,5009.338252972548,7109.366532915759
2025-05-27,12:00-16:00,4221.53802236079,97.87567773642363,7109.366532915759,10800.0
2025-05-27,16:00-20:00,0.0,5801.646096854087,10800.0,4353.726559051015
2025-05-27,20:00-24:00,0.0,2838.353903145913,4353.726559051015,1200.0
2025-05-28,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-28,4:00-8:00,1666.6666666666665,5228.817620378077,9300.0,4990.20264402436
2025-05-28,8:00-12:00,3462.309861563794,1640.0106392665027,4990.20264402436,6284.0474758023265
2025-05-28,12:00-16:00,5063.562583744766,37.12842105535202,6284.0474758023265,10800.0
2025-05-28,16:00-20:00,0.0,5597.401047451949,10800.0,4580.665502831168
2025-05-28,20:00-24:00,0.0,3042.598952548051,4580.665502831168,1200.0
2025-05-29,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-05-29,4:00-8:00,1666.6666666666665,5680.094804646536,9300.0,4488.783550392739
2025-05-29,8:00-12:00,3899.4185672001777,1568.9578201849042,4488.783550392739,6254.9737940007835
2025-05-29,12:00-16:00,5070.444599388971,16.53654010577091,6254.9737940007835,10800.0
2025-05-29,16:00-20:00,0.0,5754.663685411746,10800.0,4405.929238431393
2025-05-29,20:00-24:00,0.0,2885.336314588254,4405.929238431393,1200.0
2025-05-30,0:00-4:00,948.2216202610738,0.0,1200.0,2053.3994582349665
2025-05-30,4:00-8:00,833.3333333333333,1443.0595124114693,2053.3994582349665,1200.0
2025-05-30,8:00-12:00,2539.1967235324846,0.0,1200.0,3485.2770511792364
2025-05-30,12:00-16:00,8047.858509201138,0.0,3485.2770511792364,10728.349709460259
2025-05-30,16:00-20:00,79.61143393304644,6103.173670480226,10728.349709460259,4018.695921688636
2025-05-30,20:00-24:00,0.0,2536.8263295197717,4018.695921688636,1200.0
2025-05-31,0:00-4:00,813.7348559954853,0.0,1200.0,1932.3613703959368
2025-05-31,4:00-8:00,833.3333333333333,1334.1252333563434,1932.3613703959368,1200.0
2025-05-31,8:00-12:00,2478.394793176799,0.0,1200.0,3430.5553138591195
2025-05-31,12:00-16:00,8159.046723488216,0.0,3430.5553138591195,10773.697364998514
2025-05-31,16:00-20:00,29.225150001652054,6165.732591031883,10773.697364998514,3949.1860099645746
2025-05-31,20:00-24:00,0.0,2474.267408968117,3949.1860099645746,1200.0
2025-06-01,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-01,4:00-8:00,1666.6666666666665,5000.091379290629,9300.0,5244.342911899301
2025-06-01,8:00-12:00,3340.346358571478,1524.8132454306894,5244.342911899301,6556.4176952462
2025-06-01,12:00-16:00,4832.588562513341,95.17266135738652,6556.4176952462,10800.0
2025-06-01,16:00-20:00,0.0,5782.697944837402,10800.0,4374.780061291775
2025-06-01,20:00-24:00,0.0,2857.3020551625973,4374.780061291775,1200.0
2025-06-02,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-02,4:00-8:00,1666.6666666666665,5863.541784536459,9300.0,4284.95357273727
2025-06-02,8:00-12:00,5697.584794691189,2308.9416783973325,4284.95357273727,6847.289134184528
2025-06-02,12:00-16:00,4545.399674772499,124.33395733179816,6847.289134184528,10800.0
2025-06-02,16:00-20:00,0.0,5712.908301979231,10800.0,4452.324108911967
2025-06-02,20:00-24:00,0.0,2927.0916980207708,4452.324108911967,1200.0
2025-06-03,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-03,4:00-8:00,1666.6666666666665,5328.701840071342,9300.0,4879.220177698508
2025-06-03,8:00-12:00,4594.068960678587,1373.517252996338,4879.220177698508,7487.751961202195
2025-06-03,12:00-16:00,4238.281177695001,451.98451901492695,7487.751961202195,10800.0
2025-06-03,16:00-20:00,0.0,5783.618558474049,10800.0,4373.757157251057
2025-06-03,20:00-24:00,0.0,2856.3814415259512,4373.757157251057,1200.0
2025-06-04,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-04,4:00-8:00,1666.6666666666665,5197.151425067506,9300.0,5025.38730548055
2025-06-04,8:00-12:00,4803.391677555686,1762.7223975528295,5025.38730548055,7389.859373555302
