date,method,lp_status,lp_message,lp_objective_yuan,expected_cost_yuan,cleanup_objective_difference_yuan,cleanup_state_max_abs_kwh,simultaneous_periods_before_cleanup,simultaneous_periods_after_cleanup,horizon_periods,scenario_count,planning_initial_kwh,planning_terminal_kwh,seconds,latest_input_date,scenario_first_origin,scenario_last_origin,scenario_last_observed_date
2025-07-06,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),100499.09141399107,100499.09141399116,8.731149137020111e-11,3.637978807091713e-12,0,0,288,28,8550.0,6000.0,0.0803684999991674,2025-07-05,2025-06-07,2025-07-04,2025-07-05
2025-07-06,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),78196.4553732646,78196.45537326465,4.3655745685100555e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.01057559999753721,2025-07-05,2025-06-07,2025-07-04,2025-07-05
2025-07-06,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51092.4750468679,51092.475046867876,-2.1827872842550278e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000001,6000.0,0.03926760000467766,2025-07-05,2025-06-07,2025-07-04,2025-07-05
2025-07-07,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),104235.77350719484,104235.77350719478,-5.820766091346741e-11,5.4569682106375694e-12,0,0,288,28,8550.0,6000.0,0.07493399998929817,2025-07-06,2025-06-08,2025-07-05,2025-07-06
2025-07-07,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80660.2912249543,80660.29122495427,-2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,8549.999999999998,6000.0,0.010944199995719828,2025-07-06,2025-06-08,2025-07-05,2025-07-06
2025-07-07,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51348.07377956849,51348.07377956841,-8.003553375601768e-11,2.2737367544323206e-12,0,0,144,28,6000.000000000002,6000.0,0.03571650000230875,2025-07-06,2025-06-08,2025-07-05,2025-07-06
2025-07-08,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),105526.45106487635,105526.45106487638,2.9103830456733704e-11,7.275957614183426e-12,0,0,288,28,8550.0,6000.0,0.07261980000475887,2025-07-07,2025-06-09,2025-07-06,2025-07-07
2025-07-08,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80699.97099287344,80699.97099287344,0.0,3.637978807091713e-12,0,0,288,1,8549.999999999998,6000.0,0.009491399992839433,2025-07-07,2025-06-09,2025-07-06,2025-07-07
2025-07-08,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53739.67022998355,53739.67022998347,-8.003553375601768e-11,4.547473508864641e-12,0,0,144,28,6000.000000000001,6000.0,0.03603319999820087,2025-07-07,2025-06-09,2025-07-06,2025-07-07
2025-07-09,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),107235.99458736312,107235.99458736308,-4.3655745685100555e-11,3.637978807091713e-12,0,0,288,28,8550.000000000004,6000.0,0.07608590000018012,2025-07-08,2025-06-10,2025-07-07,2025-07-08
2025-07-09,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),81846.18886813734,81846.18886813734,0.0,5.4569682106375694e-12,0,0,288,1,8313.350124817965,6000.0,0.010985300003085285,2025-07-08,2025-06-10,2025-07-07,2025-07-08
2025-07-09,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),54283.62120972309,54283.62120972307,-2.1827872842550278e-11,3.637978807091713e-12,0,0,144,28,6000.000000000005,6000.0,0.03603300001122989,2025-07-08,2025-06-10,2025-07-07,2025-07-08
2025-07-10,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80587.23353466918,80587.23353466902,-1.6007106751203537e-10,3.637978807091713e-12,0,0,288,28,8549.999999999998,6000.0,0.06562310000299476,2025-07-09,2025-06-11,2025-07-08,2025-07-09
2025-07-10,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),59438.95952915289,59438.9595291529,7.275957614183426e-12,3.637978807091713e-12,0,0,288,1,8549.999999999996,6000.0,0.010400700004538521,2025-07-09,2025-06-11,2025-07-08,2025-07-09
2025-07-10,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),54841.00247473203,54841.00247473195,-8.003553375601768e-11,1.8189894035458565e-12,0,0,144,28,5999.999999999999,6000.0,0.03854309998860117,2025-07-09,2025-06-11,2025-07-08,2025-07-09
2025-07-11,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55457.44010847849,55457.44010847843,-5.820766091346741e-11,5.4569682106375694e-12,0,0,288,28,2863.2658845441592,6000.0,0.06099759999779053,2025-07-10,2025-06-12,2025-07-09,2025-07-10
2025-07-11,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),39895.97149618766,39895.971496187674,1.4551915228366852e-11,1.8189894035458565e-12,0,0,288,1,1987.6201618945888,6000.0,0.010211300002993084,2025-07-10,2025-06-12,2025-07-09,2025-07-10
2025-07-11,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),27167.05083121408,27167.050831214096,1.4551915228366852e-11,1.8189894035458565e-12,0,0,144,28,6000.0,6000.0,0.03499069999088533,2025-07-10,2025-06-12,2025-07-09,2025-07-10
2025-07-12,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),83302.85790682452,83302.85790682427,-2.473825588822365e-10,3.637978807091713e-12,0,0,288,28,2861.2059491758264,6000.0,0.06822499999543652,2025-07-11,2025-06-13,2025-07-10,2025-07-11
2025-07-12,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),61929.424509578035,61929.424509578064,2.9103830456733704e-11,8.185452315956354e-12,0,0,288,1,1939.594676353277,6000.0,0.010279899986926466,2025-07-11,2025-06-13,2025-07-10,2025-07-11
2025-07-12,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),27363.40182770745,27363.40182770747,1.8189894035458565e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000002,6000.0,0.033114000005298294,2025-07-11,2025-06-13,2025-07-10,2025-07-11
2025-07-13,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),110278.28983350602,110278.2898335059,-1.1641532182693481e-10,2.7284841053187847e-12,0,0,288,28,8550.0,6000.0,0.07478999999875668,2025-07-12,2025-06-14,2025-07-11,2025-07-12
2025-07-13,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),81909.4950249475,81909.49502494754,4.3655745685100555e-11,3.637978807091713e-12,0,0,288,1,8550.000000000004,6000.0,0.009659300005296245,2025-07-12,2025-06-14,2025-07-11,2025-07-12
2025-07-13,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55812.21414216773,55812.21414216778,5.093170329928398e-11,3.637978807091713e-12,0,0,144,28,5999.999999999998,6000.0,0.038498199995956384,2025-07-12,2025-06-14,2025-07-11,2025-07-12
2025-07-14,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),112569.51851842455,112569.51851842439,-1.6007106751203537e-10,3.637978807091713e-12,0,0,288,28,8550.0,6000.0,0.07809179999458138,2025-07-13,2025-06-15,2025-07-12,2025-07-13
2025-07-14,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),83906.84792826702,83906.84792826705,2.9103830456733704e-11,1.318767317570746e-11,0,0,288,1,8549.999999999996,6000.0,0.011141299997689202,2025-07-13,2025-06-15,2025-07-12,2025-07-13
2025-07-14,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55606.779846348174,55606.7798463482,2.9103830456733704e-11,3.637978807091713e-12,0,0,144,28,6000.000000000003,6000.0,0.03631009999662638,2025-07-13,2025-06-15,2025-07-12,2025-07-13
2025-07-15,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),115573.13472780894,115573.13472780872,-2.1827872842550278e-10,3.637978807091713e-12,0,0,288,28,8550.000000000002,6000.0,0.0805129000073066,2025-07-14,2025-06-16,2025-07-13,2025-07-14
2025-07-15,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),86481.47783562478,86481.47783562477,-1.4551915228366852e-11,1.7280399333685637e-11,0,0,288,1,8549.999999999989,6000.0,0.010552899999311194,2025-07-14,2025-06-16,2025-07-13,2025-07-14
2025-07-15,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),58689.992772818354,58689.99277281835,-7.275957614183426e-12,4.547473508864641e-12,0,0,144,28,5999.999999999999,6000.0,0.04038460001174826,2025-07-14,2025-06-16,2025-07-13,2025-07-14
2025-07-16,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),115745.56720491221,115745.56720491209,-1.1641532182693481e-10,4.547473508864641e-12,0,0,288,28,8550.0,6000.0,0.08360510000784416,2025-07-15,2025-06-17,2025-07-14,2025-07-15
2025-07-16,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),86588.53656860779,86588.53656860777,-1.4551915228366852e-11,2.1827872842550278e-11,0,0,288,1,8549.999999999984,6000.0,0.009025900013512,2025-07-15,2025-06-17,2025-07-14,2025-07-15
2025-07-16,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),58327.83661154281,58327.83661154285,4.3655745685100555e-11,3.637978807091713e-12,0,0,144,28,5999.999999999997,6000.0,0.038282499997876585,2025-07-15,2025-06-17,2025-07-14,2025-07-15
2025-07-17,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),85711.46819557578,85711.46819557546,-3.2014213502407074e-10,6.366462912410498e-12,0,0,288,28,8549.999999999996,6000.0,0.07055330000002868,2025-07-16,2025-06-18,2025-07-15,2025-07-16
2025-07-17,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63086.82874315518,63086.82874315516,-2.1827872842550278e-11,2.4556356947869062e-11,0,0,288,1,8549.99999999998,6000.0,0.012277000001631677,2025-07-16,2025-06-18,2025-07-15,2025-07-16
2025-07-17,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),57965.361338487004,57965.36133848701,7.275957614183426e-12,3.637978807091713e-12,0,0,144,28,5999.999999999999,6000.0,0.03876509999099653,2025-07-16,2025-06-18,2025-07-15,2025-07-16
2025-07-18,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),59382.75459141051,59382.75459141045,-5.820766091346741e-11,3.637978807091713e-12,0,0,288,28,3543.159685968657,6000.0,0.06266199999663513,2025-07-17,2025-06-19,2025-07-16,2025-07-17
2025-07-18,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43302.086468860594,43302.08646886058,-1.4551915228366852e-11,5.4569682106375694e-12,0,0,288,1,2468.373052492856,6000.0,0.00899250000657048,2025-07-17,2025-06-19,2025-07-16,2025-07-17
2025-07-18,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),29261.899904538146,29261.899904538157,1.0913936421275139e-11,3.637978807091713e-12,0,0,144,28,5999.999999999999,6000.0,0.030505899994750507,2025-07-17,2025-06-19,2025-07-16,2025-07-17
2025-07-19,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),89606.42828677854,89606.42828677822,-3.2014213502407074e-10,3.637978807091713e-12,0,0,288,28,3474.9578332824562,6000.0,0.07180930000322405,2025-07-18,2025-06-20,2025-07-17,2025-07-18
2025-07-19,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66417.32227382086,66417.32227382084,-1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,2364.1428398860444,6000.0,0.012867100012954324,2025-07-18,2025-06-20,2025-07-17,2025-07-18
2025-07-19,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),29382.089824731138,29382.089824731152,1.4551915228366852e-11,3.637978807091713e-12,0,0,144,28,6000.000000000001,6000.0,0.035032700005103834,2025-07-18,2025-06-20,2025-07-17,2025-07-18
2025-07-20,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),116751.95162364388,116751.95162364368,-2.0372681319713593e-10,5.4569682106375694e-12,0,0,288,28,8550.000000000002,6000.0,0.0872248999949079,2025-07-19,2025-06-21,2025-07-18,2025-07-19
2025-07-20,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),86555.72752866686,86555.72752866687,1.4551915228366852e-11,4.547473508864641e-12,0,0,288,1,8549.999999999998,6000.0,0.010688099995604716,2025-07-19,2025-06-21,2025-07-18,2025-07-19
2025-07-20,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),58839.509449840894,58839.50944984083,-6.548361852765083e-11,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.038587699993513525,2025-07-19,2025-06-21,2025-07-18,2025-07-19
2025-07-21,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),120619.45892474326,120619.45892474295,-3.055902197957039e-10,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.085146800003713,2025-07-20,2025-06-22,2025-07-19,2025-07-20
2025-07-21,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),89975.02594283626,89975.02594283623,-2.9103830456733704e-11,5.4569682106375694e-12,0,0,288,1,8550.0,6000.0,0.0120152000017697,2025-07-20,2025-06-22,2025-07-19,2025-07-20
2025-07-21,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),59519.85511631516,59519.85511631514,-1.4551915228366852e-11,4.547473508864641e-12,0,0,144,28,6000.000000000003,6000.0,0.03622700000414625,2025-07-20,2025-06-22,2025-07-19,2025-07-20
2025-07-22,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),123447.68756251091,123447.68756251078,-1.3096723705530167e-10,5.4569682106375694e-12,0,0,288,28,8550.0,6000.0,0.08042779999959748,2025-07-21,2025-06-23,2025-07-20,2025-07-21
2025-07-22,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92653.45343970066,92653.45343970066,0.0,5.4569682106375694e-12,0,0,288,1,8549.999999999996,6000.0,0.009912099994835444,2025-07-21,2025-06-23,2025-07-20,2025-07-21
2025-07-22,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62349.58432872281,62349.58432872279,-2.1827872842550278e-11,3.637978807091713e-12,0,0,144,28,5999.999999999997,6000.0,0.03784810000797734,2025-07-21,2025-06-23,2025-07-20,2025-07-21
2025-07-23,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),123913.26092409813,123913.2609240981,-2.9103830456733704e-11,5.4569682106375694e-12,0,0,288,28,8550.000000000002,6000.0,0.0746787999960361,2025-07-22,2025-06-24,2025-07-21,2025-07-22
2025-07-23,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),93035.78370660167,93035.78370660168,1.4551915228366852e-11,7.275957614183426e-12,0,0,288,1,8549.999999999998,6000.0,0.00973629999498371,2025-07-22,2025-06-24,2025-07-21,2025-07-22
2025-07-23,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62492.77314863527,62492.773148635184,-8.731149137020111e-11,3.637978807091713e-12,0,0,144,28,6000.000000000003,6000.0,0.0397823000093922,2025-07-22,2025-06-24,2025-07-21,2025-07-22
2025-07-24,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92895.06939305807,92895.06939305796,-1.1641532182693481e-10,7.275957614183426e-12,0,0,288,28,8549.999999999998,6000.0,0.0755972000042675,2025-07-23,2025-06-25,2025-07-22,2025-07-23
2025-07-24,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),68857.17140603124,68857.17140603127,2.9103830456733704e-11,1.2732925824820995e-11,0,0,288,1,8550.000000000004,6000.0,0.010527299993555062,2025-07-23,2025-06-25,2025-07-22,2025-07-23
2025-07-24,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62538.6312905495,62538.631290549434,-6.548361852765083e-11,5.4569682106375694e-12,0,0,144,28,5999.999999999999,6000.0,0.039606299993465655,2025-07-23,2025-06-25,2025-07-22,2025-07-23
2025-07-25,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),64505.270354989,64505.27035498899,-7.275957614183426e-12,5.4569682106375694e-12,0,0,288,28,3990.316283547002,6000.0,0.0689944000041578,2025-07-24,2025-06-26,2025-07-23,2025-07-24
2025-07-25,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47178.67022222501,47178.670222225,-7.275957614183426e-12,8.185452315956354e-12,0,0,288,1,2748.0046290598375,6000.0,0.010008400000515394,2025-07-24,2025-06-26,2025-07-23,2025-07-24
2025-07-25,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),31733.75245199787,31733.75245199785,-1.8189894035458565e-11,5.4569682106375694e-12,0,0,144,28,5999.999999999997,6000.0,0.03816799999913201,2025-07-24,2025-06-26,2025-07-23,2025-07-24
2025-07-26,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),96161.56274410045,96161.56274410032,-1.3096723705530167e-10,1.8189894035458565e-12,0,0,288,28,3728.8658260378543,6000.0,0.07127860000764485,2025-07-25,2025-06-27,2025-07-24,2025-07-25
2025-07-26,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),72108.60919888236,72108.6091988824,4.3655745685100555e-11,3.637978807091713e-12,0,0,288,1,2516.8972819597143,6000.0,0.009585399995557964,2025-07-25,2025-06-27,2025-07-24,2025-07-25
2025-07-26,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),32073.765158978767,32073.765158978764,-3.637978807091713e-12,3.637978807091713e-12,0,0,144,28,6000.0000000000055,6000.0,0.03296820000105072,2025-07-25,2025-06-27,2025-07-24,2025-07-25
2025-07-27,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),125984.07126452317,125984.07126452315,-1.4551915228366852e-11,9.094947017729282e-12,0,0,288,28,8550.0,6000.0,0.08238079999864567,2025-07-26,2025-06-28,2025-07-25,2025-07-26
2025-07-27,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),94935.40646030946,94935.40646030949,2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,8550.000000000002,6000.0,0.01023410000198055,2025-07-26,2025-06-28,2025-07-25,2025-07-26
2025-07-27,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63348.21636160105,63348.21636160095,-1.0186340659856796e-10,7.275957614183426e-12,0,0,144,28,6000.000000000001,6000.0,0.04082130000460893,2025-07-26,2025-06-28,2025-07-25,2025-07-26
2025-07-28,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),128846.22288227681,128846.22288227666,-1.4551915228366852e-10,5.4569682106375694e-12,0,0,288,28,8550.000000000005,6000.0,0.08232589998806361,2025-07-27,2025-06-29,2025-07-26,2025-07-27
2025-07-28,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),97437.44095500244,97437.44095500238,-5.820766091346741e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.011046899991924874,2025-07-27,2025-06-29,2025-07-26,2025-07-27
2025-07-28,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63420.10424032464,63420.10424032455,-8.731149137020111e-11,3.637978807091713e-12,0,0,144,28,6000.000000000006,6000.0,0.03936920000705868,2025-07-27,2025-06-29,2025-07-26,2025-07-27
2025-07-29,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),133149.51693313872,133149.51693313842,-2.9103830456733704e-10,4.092726157978177e-12,0,0,288,28,8550.0,6000.0,0.08221609999600332,2025-07-28,2025-06-30,2025-07-27,2025-07-28
2025-07-29,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),101312.40115599804,101312.40115599803,-1.4551915228366852e-11,9.094947017729282e-12,0,0,288,1,8549.999999999996,6000.0,0.010472800000570714,2025-07-28,2025-06-30,2025-07-27,2025-07-28
2025-07-29,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66983.74916273281,66983.74916273271,-1.0186340659856796e-10,1.8189894035458565e-12,0,0,144,28,5999.999999999999,6000.0,0.03683540000929497,2025-07-28,2025-06-30,2025-07-27,2025-07-28
2025-07-30,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),133452.86832385036,133452.86832385,-3.4924596548080444e-10,3.637978807091713e-12,0,0,288,28,8550.0,6000.0,0.08100930000364315,2025-07-29,2025-07-01,2025-07-28,2025-07-29
2025-07-30,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),101630.59955617781,101630.5995561778,-1.4551915228366852e-11,7.275957614183426e-12,0,0,288,1,8549.999999999995,6000.0,0.010862299997825176,2025-07-29,2025-07-01,2025-07-28,2025-07-29
2025-07-30,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),67207.07820997231,67207.07820997217,-1.4551915228366852e-10,2.0463630789890885e-12,0,0,144,28,6000.000000000001,6000.0,0.037060000002384186,2025-07-29,2025-07-01,2025-07-28,2025-07-29
2025-07-31,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),99813.77919765242,99813.77919765213,-2.9103830456733704e-10,3.637978807091713e-12,0,0,288,28,8550.0,6000.0,0.08475299998826813,2025-07-30,2025-07-02,2025-07-29,2025-07-30
2025-07-31,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),74240.21030191526,74240.21030191518,-7.275957614183426e-11,9.094947017729282e-12,0,0,288,1,8549.999999999993,6000.0,0.010886899995966814,2025-07-30,2025-07-02,2025-07-29,2025-07-30
2025-07-31,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66634.8559812912,66634.85598129116,-4.3655745685100555e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000002,6000.0,0.038555000006454065,2025-07-30,2025-07-02,2025-07-29,2025-07-30
2025-08-01,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),69146.94459094582,69146.94459094574,-7.275957614183426e-11,3.637978807091713e-12,0,0,288,28,5418.714619275434,6000.0,0.07618200000433717,2025-07-31,2025-07-03,2025-07-30,2025-07-31
2025-08-01,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50484.03228060693,50484.03228060693,0.0,7.275957614183426e-12,0,0,288,1,3207.091659432228,6000.0,0.0087850999989314,2025-07-31,2025-07-03,2025-07-30,2025-07-31
2025-08-01,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),34281.999719414154,34281.99971941416,7.275957614183426e-12,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.03530960000352934,2025-07-31,2025-07-03,2025-07-30,2025-07-31
2025-08-02,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),98554.18616561622,98554.18616561609,-1.3096723705530167e-10,5.002220859751105e-12,0,0,288,28,5508.586268392147,6000.0,0.08313910001015756,2025-08-01,2025-07-04,2025-07-31,2025-08-01
2025-08-02,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),75452.9890410178,75452.9890410178,0.0,1.8189894035458565e-12,0,0,288,1,3039.155838624334,6000.0,0.011741900001652539,2025-08-01,2025-07-04,2025-07-31,2025-08-01
2025-08-02,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),33584.889949816425,33584.88994981649,6.548361852765083e-11,3.637978807091713e-12,0,0,144,28,6000.0,6000.0,0.03801489999750629,2025-08-01,2025-07-04,2025-07-31,2025-08-01
2025-08-03,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),124896.90193276614,124896.901932766,-1.3096723705530167e-10,7.275957614183426e-12,0,0,288,28,8550.000000000004,6000.0,0.08526270001311786,2025-08-02,2025-07-05,2025-08-01,2025-08-02
2025-08-03,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),95887.94310355994,95887.94310355996,1.4551915228366852e-11,7.275957614183426e-12,0,0,288,1,8550.0,6000.0,0.009393400003318675,2025-08-02,2025-07-05,2025-08-01,2025-08-02
2025-08-03,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63021.262284961864,63021.26228496189,2.9103830456733704e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000004,6000.0,0.03821260000404436,2025-08-02,2025-07-05,2025-08-01,2025-08-02
2025-08-04,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),119031.20153234349,119031.20153234342,-7.275957614183426e-11,3.637978807091713e-12,0,0,288,28,8550.000000000004,6000.0,0.07436319999396801,2025-08-03,2025-07-06,2025-08-02,2025-08-03
2025-08-04,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92114.02436594185,92114.02436594188,2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,8549.999999999996,6000.0,0.010920200002146885,2025-08-03,2025-07-06,2025-08-02,2025-08-03
2025-08-04,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),60557.29565829922,60557.29565829926,4.3655745685100555e-11,3.637978807091713e-12,0,0,144,28,6000.0,6000.0,0.03609969999524765,2025-08-03,2025-07-06,2025-08-02,2025-08-03
2025-08-05,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),115147.69151275425,115147.69151275425,0.0,3.637978807091713e-12,0,0,288,28,8550.0,6000.0,0.07496149999496993,2025-08-04,2025-07-07,2025-08-03,2025-08-04
2025-08-05,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),90153.66958231933,90153.66958231933,0.0,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.013156300003174692,2025-08-04,2025-07-07,2025-08-03,2025-08-04
2025-08-05,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),58389.42464866252,58389.424648662505,-1.4551915228366852e-11,3.637978807091713e-12,0,0,144,28,5999.999999999998,6000.0,0.03765379999822471,2025-08-04,2025-07-07,2025-08-03,2025-08-04
2025-08-06,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),112206.06483475491,112206.06483475488,-2.9103830456733704e-11,5.4569682106375694e-12,0,0,288,28,8550.0,6000.0,0.07325410000339616,2025-08-05,2025-07-08,2025-08-04,2025-08-05
2025-08-06,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),88355.63028261131,88355.6302826113,-1.4551915228366852e-11,5.4569682106375694e-12,0,0,288,1,8550.0,6000.0,0.010826500001712702,2025-08-05,2025-07-08,2025-08-04,2025-08-05
2025-08-06,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),57124.585991580185,57124.58599158018,-7.275957614183426e-12,3.637978807091713e-12,0,0,144,28,5999.999999999999,6000.0,0.04004379999241792,2025-08-05,2025-07-08,2025-08-04,2025-08-05
2025-08-07,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),84289.39520404009,84289.39520404024,1.4551915228366852e-10,3.637978807091713e-12,0,0,288,28,8550.000000000004,6000.0,0.0726546999940183,2025-08-06,2025-07-09,2025-08-05,2025-08-06
2025-08-07,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66824.91368403488,66824.91368403494,5.820766091346741e-11,7.275957614183426e-12,0,0,288,1,8550.000000000002,6000.0,0.011796599996159784,2025-08-06,2025-07-09,2025-08-05,2025-08-06
