日期,时段,计划购电量kWh,充电量kWh,放电量kWh,计划净供给kWh,净负载预测kWh,紧急购电量kWh
2025-03-14,5:00,495.2212,0.0000,0.0000,495.2212,472.0325,0.0000
2025-03-14,5:10,465.1940,0.0000,0.0000,465.1940,451.9242,0.0000
2025-03-14,5:20,457.8342,0.0000,0.0000,457.8342,439.9573,0.0000
2025-03-14,5:30,474.4582,0.0000,0.0000,474.4582,456.1919,0.0000
2025-03-14,5:40,1329.8505,833.3333,0.0000,496.5172,475.8701,0.0000
2025-03-14,5:50,0.0000,0.0000,489.7259,489.7259,470.9148,0.0000
2025-03-14,6:00,0.0000,0.0000,491.4048,491.4048,448.2477,5.3102
2025-03-14,6:10,0.0000,0.0000,462.1561,462.1561,435.7680,0.0000
2025-03-14,6:20,0.0000,0.0000,432.9870,432.9870,413.4084,0.0000
2025-03-14,6:30,0.0000,0.0000,385.3664,385.3664,365.0600,0.0000
2025-03-14,6:40,0.0000,0.0000,332.3578,332.3578,312.2314,0.0000
2025-03-14,6:50,0.0000,0.0000,325.5532,325.5532,306.3344,0.0000
2025-03-14,7:00,0.0000,0.0000,342.5184,342.5184,317.2761,0.0000
2025-03-14,7:10,0.0000,0.0000,287.4088,287.4088,265.0133,0.0000
2025-03-14,7:20,0.0000,0.0000,254.1723,254.1723,221.8782,0.0000
2025-03-14,7:30,0.0000,0.0000,221.2323,221.2323,186.9320,0.0000
2025-03-14,7:40,0.0000,0.0000,114.2651,114.2651,88.9097,0.0000
2025-03-14,7:50,0.0000,0.0000,42.5663,42.5663,19.3235,0.0000
2025-03-14,8:00,0.0000,0.0000,43.4441,43.4441,-8.9544,0.0000
2025-03-14,8:10,0.0000,0.0000,0.0000,0.0000,-73.9073,0.0000
2025-03-14,8:20,0.0000,45.8181,0.0000,-45.8181,-137.1564,0.0000
2025-03-14,8:30,0.0000,104.2083,0.0000,-104.2083,-186.6353,0.0000
2025-03-14,8:40,0.0000,126.2958,0.0000,-126.2958,-243.6427,0.0000
2025-03-14,8:50,0.0000,93.0812,0.0000,-93.0812,-241.1884,0.0000
2025-03-14,9:00,0.0000,39.5404,0.0000,-39.5404,-207.1126,0.0000
2025-03-14,9:10,0.0000,96.8981,0.0000,-96.8981,-245.7290,0.0000
2025-03-14,9:20,0.0000,185.4621,0.0000,-185.4621,-299.7402,0.0000
2025-03-14,9:30,0.0000,116.0025,0.0000,-116.0025,-329.2547,0.0000
2025-03-14,9:40,0.0000,124.1335,0.0000,-124.1335,-353.5231,0.0000
2025-03-14,9:50,0.0000,166.8369,0.0000,-166.8369,-390.6422,0.0000
2025-03-14,10:00,0.0000,199.2954,0.0000,-199.2954,-427.7327,0.0000
2025-03-14,10:10,0.0000,205.2500,0.0000,-205.2500,-438.8218,0.0000
2025-03-14,10:20,0.0000,227.3586,0.0000,-227.3586,-463.3856,0.0000
2025-03-14,10:30,0.0000,291.9189,0.0000,-291.9189,-504.5021,0.0000
2025-03-14,10:40,0.0000,318.6697,0.0000,-318.6697,-524.4916,0.0000
2025-03-14,10:50,0.0000,320.9288,0.0000,-320.9288,-534.1488,0.0000
2025-03-14,11:00,0.0000,324.3558,0.0000,-324.3558,-537.4781,0.0000
2025-03-14,11:10,0.0000,355.3195,0.0000,-355.3195,-528.4999,0.0000
2025-03-14,11:20,0.0000,354.9514,0.0000,-354.9514,-537.7483,0.0000
2025-03-14,11:30,0.0000,364.9041,0.0000,-364.9041,-570.5877,0.0000
2025-03-14,11:40,0.0000,413.4798,0.0000,-413.4798,-599.8260,0.0000
2025-03-14,11:50,0.0000,449.6669,0.0000,-449.6669,-607.5424,0.0000
2025-03-14,12:00,0.0000,418.6228,0.0000,-418.6228,-611.4627,0.0000
2025-03-14,12:10,0.0000,432.3888,0.0000,-432.3888,-640.8313,0.0000
2025-03-14,12:20,0.0000,421.3636,0.0000,-421.3636,-642.3781,0.0000
2025-03-14,12:30,0.0000,372.4390,0.0000,-372.4390,-614.8314,0.0000
2025-03-14,12:40,0.0000,421.1255,0.0000,-421.1255,-611.8847,0.0000
2025-03-14,12:50,0.0000,430.7836,0.0000,-430.7836,-615.8379,0.0000
2025-03-14,13:00,0.0000,450.0410,0.0000,-450.0410,-606.3345,0.0000
2025-03-14,13:10,0.0000,334.0736,0.0000,-334.0736,-579.9010,0.0000
2025-03-14,13:20,0.0000,378.7361,0.0000,-378.7361,-537.3611,0.0000
2025-03-14,13:30,0.0000,365.8344,0.0000,-365.8344,-497.2724,0.0000
2025-03-14,13:40,0.0000,237.9206,0.0000,-237.9206,-484.3200,0.0000
2025-03-14,13:50,0.0000,223.6476,0.0000,-223.6476,-480.5614,0.0000
2025-03-14,14:00,0.0000,236.4743,0.0000,-236.4743,-461.8914,0.0000
2025-03-14,14:10,0.0000,191.2231,0.0000,-191.2231,-421.3606,0.0000
2025-03-14,14:20,0.0000,131.7579,0.0000,-131.7579,-399.3214,0.0000
2025-03-14,14:30,0.0000,105.6809,0.0000,-105.6809,-388.6638,0.0000
2025-03-14,14:40,0.0000,126.8077,0.0000,-126.8077,-341.9403,0.0000
2025-03-14,14:50,0.0000,149.6817,0.0000,-149.6817,-285.9132,0.0000
2025-03-14,15:00,0.0000,121.3108,0.0000,-121.3108,-235.0806,0.0000
2025-03-14,15:10,0.0000,65.1631,0.0000,-65.1631,-181.6338,0.0000
2025-03-14,15:20,0.0000,60.1471,0.0000,-60.1471,-152.3358,0.0000
2025-03-14,15:30,0.0000,46.1232,0.0000,-46.1232,-135.7782,0.0000
2025-03-14,15:40,0.0000,20.9443,0.0000,-20.9443,-89.1145,4.0128
2025-03-14,15:50,0.5783,0.0000,0.0000,0.5783,-31.4960,28.3189
2025-03-14,16:00,55.0661,0.0000,0.0000,55.0661,22.1564,3.0235
2025-03-14,16:10,98.7942,0.0000,0.0000,98.7942,74.8380,0.0000
2025-03-14,16:20,145.0647,0.0000,0.0000,145.0647,121.1107,0.0000
2025-03-14,16:30,196.8032,0.0000,0.0000,196.8032,173.5413,20.0393
2025-03-14,16:40,256.8080,0.0000,0.0000,256.8080,243.3941,3.9010
2025-03-14,16:50,282.0764,0.0000,0.0000,282.0764,260.3218,0.0000
2025-03-14,17:00,267.2540,0.0000,0.0000,267.2540,245.9013,0.0000
2025-03-14,17:10,312.2331,0.0000,0.0000,312.2331,292.4486,0.0000
2025-03-14,17:20,343.3712,0.0000,0.0000,343.3712,329.5328,0.0000
2025-03-14,17:30,363.1153,0.0000,0.0000,363.1153,347.1116,27.8518
2025-03-14,17:40,430.6864,0.0000,0.0000,430.6864,408.6056,0.0000
2025-03-14,17:50,394.1227,0.0000,78.5109,472.6336,461.5464,0.0000
2025-03-14,18:00,0.0000,0.0000,498.3548,498.3548,471.3541,0.0000
2025-03-14,18:10,0.0000,0.0000,462.3815,462.3815,448.2412,0.0000
2025-03-14,18:20,0.0000,0.0000,466.4232,466.4232,442.3128,0.0000
2025-03-14,18:30,0.0000,0.0000,479.1723,479.1723,453.4816,0.0000
2025-03-14,18:40,0.0000,0.0000,463.5463,463.5463,442.3053,0.0000
2025-03-14,18:50,0.0000,0.0000,466.9681,466.9681,440.4016,0.0000
2025-03-14,19:00,0.0000,0.0000,483.1299,483.1299,453.5070,0.0000
2025-03-14,19:10,0.0000,0.0000,482.7105,482.7105,452.9434,0.0000
2025-03-14,19:20,0.0000,0.0000,471.9101,471.9101,448.3468,0.0000
2025-03-14,19:30,0.0000,0.0000,485.9987,485.9987,454.0432,0.0000
2025-03-14,19:40,0.0000,0.0000,499.9262,499.9262,470.3197,0.0000
2025-03-14,19:50,0.0000,0.0000,483.9075,483.9075,464.8059,4.4494
2025-03-14,20:00,0.0000,0.0000,467.7977,467.7977,444.1777,3.1423
2025-03-14,20:10,0.0000,0.0000,466.5746,466.5746,447.1274,0.0000
2025-03-14,20:20,0.0000,0.0000,476.9123,476.9123,452.7828,0.0000
2025-03-14,20:30,0.0000,0.0000,468.4493,468.4493,447.1145,0.0000
2025-03-14,20:40,0.0000,0.0000,464.7555,464.7555,440.8816,5.4264
2025-03-14,20:50,0.0000,0.0000,472.5704,472.5704,453.7507,0.0000
2025-03-14,21:00,508.6433,0.0000,0.0000,508.6433,479.1948,0.0000
2025-03-14,21:10,508.5341,0.0000,0.0000,508.5341,488.6120,0.0000
2025-03-14,21:20,495.3559,0.0000,0.0000,495.3559,478.3682,0.0000
2025-03-14,21:30,481.4678,0.0000,0.0000,481.4678,464.2378,0.0000
2025-03-14,21:40,480.2829,0.0000,0.0000,480.2829,462.9598,0.0000
2025-03-14,21:50,463.8712,0.0000,0.0000,463.8712,445.4832,0.0000
2025-03-14,22:00,1268.8705,833.3333,0.0000,435.5372,411.5091,0.0000
2025-03-14,22:10,1242.9406,833.3333,0.0000,409.6072,392.5462,0.0000
2025-03-14,22:20,400.4328,0.0000,0.0000,400.4328,386.3983,0.0000
2025-03-14,22:30,1251.5363,833.3333,0.0000,418.2030,391.8243,0.0000
2025-03-14,22:40,1266.0835,833.3333,0.0000,432.7502,407.9763,0.0000
2025-03-14,22:50,419.0553,0.0000,0.0000,419.0553,398.9020,0.0000
2025-03-14,23:00,396.4133,0.0000,0.0000,396.4133,379.4670,0.0000
2025-03-14,23:10,420.7823,0.0000,0.0000,420.7823,399.9137,0.0000
2025-03-14,23:20,433.5509,0.0000,0.0000,433.5509,415.2133,0.0000
2025-03-14,23:30,678.2004,256.8789,0.0000,421.3216,401.9196,9.9184
2025-03-14,23:40,405.0393,0.0000,0.0000,405.0393,385.0843,11.8235
2025-03-14,23:50,419.7980,0.0000,0.0000,419.7980,397.3782,0.0000
2025-03-14,0:00+1,449.2292,0.0000,0.0000,449.2292,424.0885,0.0000
2025-03-15,0:10,444.8444,0.0000,0.0000,444.8444,420.0085,0.0000
2025-03-15,0:20,774.5190,343.1026,0.0000,431.4164,411.7982,7.9693
2025-03-15,0:30,436.1237,0.0000,0.0000,436.1237,415.3381,0.0000
2025-03-15,0:40,433.5241,0.0000,0.0000,433.5241,419.3323,3.9878
2025-03-15,0:50,439.9770,0.0000,0.0000,439.9770,420.8179,0.0000
2025-03-15,1:00,438.6413,0.0000,0.0000,438.6413,417.2033,0.0000
2025-03-15,1:10,428.0485,0.0000,0.0000,428.0485,406.9500,0.0000
2025-03-15,1:20,416.8793,0.0000,0.0000,416.8793,400.6286,18.0662
2025-03-15,1:30,423.3171,0.0000,0.0000,423.3171,406.5076,0.0000
2025-03-15,1:40,440.4399,0.0000,0.0000,440.4399,423.9218,0.0000
2025-03-15,1:50,455.0065,0.0000,0.0000,455.0065,438.4493,0.0000
2025-03-15,2:00,468.6848,0.0000,0.0000,468.6848,445.2496,0.0000
2025-03-15,2:10,470.4750,0.0000,0.0000,470.4750,449.2389,0.0000
2025-03-15,2:20,461.5875,0.0000,0.0000,461.5875,443.0606,0.0000
2025-03-15,2:30,447.1706,0.0000,0.0000,447.1706,428.5783,7.2144
2025-03-15,2:40,437.7575,0.0000,0.0000,437.7575,420.2399,42.1388
2025-03-15,2:50,455.1104,0.0000,0.0000,455.1104,431.7754,10.4081
2025-03-15,3:00,468.3449,0.0000,0.0000,468.3449,446.2910,0.0000
2025-03-15,3:10,456.8672,0.0000,0.0000,456.8672,432.0698,0.0000
2025-03-15,3:20,436.9982,0.0000,0.0000,436.9982,418.0813,0.0000
2025-03-15,3:30,440.9648,0.0000,0.0000,440.9648,420.3277,0.0000
2025-03-15,3:40,445.8065,0.0000,0.0000,445.8065,427.2807,0.0000
2025-03-15,3:50,444.3286,0.0000,0.0000,444.3286,431.4944,0.0000
2025-03-15,4:00,451.7873,0.0000,0.0000,451.7873,434.0236,0.0000
2025-03-15,4:10,454.7022,0.0000,0.0000,454.7022,438.0112,0.0000
2025-03-15,4:20,447.9207,0.0000,0.0000,447.9207,427.6870,0.0000
2025-03-15,4:30,436.8371,0.0000,0.0000,436.8371,414.3581,30.6762
2025-03-15,4:40,446.3045,0.0000,0.0000,446.3045,428.3582,14.3293
2025-03-15,4:50,469.9376,0.0000,0.0000,469.9376,449.0507,0.0000
2025-03-15,5:00,476.3111,0.0000,0.0000,476.3111,453.1224,0.0000
2025-03-15,5:10,449.9770,0.0000,0.0000,449.9770,437.4240,19.6741
2025-03-15,5:20,453.8415,0.0000,0.0000,453.8415,435.9646,28.6205
2025-03-15,5:30,467.1485,0.0000,0.0000,467.1485,448.8822,0.0000
2025-03-15,5:40,1300.3805,833.3333,0.0000,467.0472,446.4001,0.0000
2025-03-15,5:50,0.0000,0.0000,468.2294,468.2294,450.5105,0.0000
2025-03-15,6:00,0.0000,0.0000,505.0463,505.0463,460.1928,0.0000
2025-03-15,6:10,0.0000,0.0000,470.2201,470.2201,443.8320,0.0000
2025-03-15,6:20,0.0000,0.0000,424.2539,424.2539,404.6753,4.4542
2025-03-15,6:30,0.0000,0.0000,372.3709,372.3709,352.0645,21.7829
2025-03-15,6:40,0.0000,0.0000,322.3912,322.3912,302.2648,5.7135
2025-03-15,6:50,0.0000,0.0000,299.0854,299.0854,279.8666,6.4179
2025-03-15,7:00,0.0000,0.0000,287.9069,287.9069,264.5282,25.1160
2025-03-15,7:10,0.0000,0.0000,235.8539,235.8539,213.4584,26.4788
2025-03-15,7:20,0.0000,0.0000,212.0141,212.0141,179.7200,0.0000
2025-03-15,7:30,0.0000,0.0000,178.0037,178.0037,143.7034,0.0000
2025-03-15,7:40,0.0000,0.0000,62.1818,62.1818,36.8263,48.1686
2025-03-15,7:50,0.0000,0.0000,0.0000,0.0000,-23.6167,34.3751
2025-03-15,8:00,0.0000,0.0000,23.4275,23.4275,-28.9710,0.0000
2025-03-15,8:10,0.0000,0.0000,0.0000,0.0000,-89.6400,0.0000
2025-03-15,8:20,0.0000,77.7152,0.0000,-77.7152,-169.0534,0.0000
2025-03-15,8:30,0.0000,143.8636,0.0000,-143.8636,-226.2905,0.0000
2025-03-15,8:40,0.0000,136.6465,0.0000,-136.6465,-253.9934,0.0000
2025-03-15,8:50,0.0000,96.4524,0.0000,-96.4524,-244.5596,0.0000
2025-03-15,9:00,0.0000,66.5286,0.0000,-66.5286,-234.1008,0.0000
2025-03-15,9:10,0.0000,129.1695,0.0000,-129.1695,-278.0004,0.0000
2025-03-15,9:20,0.0000,219.3913,0.0000,-219.3913,-333.6694,0.0000
2025-03-15,9:30,0.0000,155.3661,0.0000,-155.3661,-368.6183,0.0000
2025-03-15,9:40,0.0000,162.7276,0.0000,-162.7276,-392.1172,0.0000
2025-03-15,9:50,0.0000,213.5861,0.0000,-213.5861,-437.3914,0.0000
2025-03-15,10:00,0.0000,251.6876,0.0000,-251.6876,-480.1249,0.0000
2025-03-15,10:10,0.0000,233.2439,0.0000,-233.2439,-466.8156,0.0000
2025-03-15,10:20,0.0000,239.7398,0.0000,-239.7398,-475.7668,0.0000
2025-03-15,10:30,0.0000,314.6170,0.0000,-314.6170,-527.2002,0.0000
2025-03-15,10:40,0.0000,355.7467,0.0000,-355.7467,-561.5686,0.0000
2025-03-15,10:50,0.0000,329.7191,0.0000,-329.7191,-567.7362,0.0000
2025-03-15,11:00,0.0000,344.3574,0.0000,-344.3574,-560.8910,0.0000
2025-03-15,11:10,0.0000,364.8414,0.0000,-364.8414,-562.2590,0.0000
2025-03-15,11:20,0.0000,367.0994,0.0000,-367.0994,-565.5184,0.0000
2025-03-15,11:30,0.0000,376.4370,0.0000,-376.4370,-583.5875,0.0000
2025-03-15,11:40,0.0000,433.5433,0.0000,-433.5433,-633.2129,0.0000
2025-03-15,11:50,0.0000,410.0124,0.0000,-410.0124,-645.5212,2.5526
2025-03-15,12:00,0.0000,330.7206,0.0000,-330.7206,-624.5506,0.0000
2025-03-15,12:10,0.0000,394.7394,0.0000,-394.7394,-641.5991,0.0000
2025-03-15,12:20,0.0000,422.8271,0.0000,-422.8271,-660.3160,0.0000
2025-03-15,12:30,0.0000,389.3331,0.0000,-389.3331,-655.8252,0.0000
2025-03-15,12:40,0.0000,421.8656,0.0000,-421.8656,-644.9312,0.0000
2025-03-15,12:50,0.0000,365.8765,0.0000,-365.8765,-651.4293,0.0000
2025-03-15,13:00,0.0000,406.7904,0.0000,-406.7904,-654.3146,0.0000
2025-03-15,13:10,0.0000,364.5788,0.0000,-364.5788,-610.4062,0.0000
2025-03-15,13:20,0.0000,300.8912,0.0000,-300.8912,-569.8269,0.0000
2025-03-15,13:30,0.0000,261.5378,0.0000,-261.5378,-550.8274,0.0000
2025-03-15,13:40,0.0000,238.1930,0.0000,-238.1930,-524.5878,0.0000
2025-03-15,13:50,0.0000,239.4462,0.0000,-239.4462,-496.3600,0.0000
2025-03-15,14:00,0.0000,244.5643,0.0000,-244.5643,-469.9814,0.0000
2025-03-15,14:10,0.0000,211.2751,0.0000,-211.2751,-441.4126,0.0000
2025-03-15,14:20,0.0000,149.1458,0.0000,-149.1458,-416.7093,0.0000
2025-03-15,14:30,0.0000,108.5464,0.0000,-108.5464,-391.5294,0.0000
2025-03-15,14:40,0.0000,134.1168,0.0000,-134.1168,-349.2494,0.0000
2025-03-15,14:50,0.0000,141.9609,0.0000,-141.9609,-278.1924,0.0000
2025-03-15,15:00,0.0000,80.1326,0.0000,-80.1326,-211.8093,0.0000
2025-03-15,15:10,0.0000,37.6333,0.0000,-37.6333,-196.6785,0.0000
2025-03-15,15:20,0.0000,0.0000,0.0000,0.0000,-161.1704,0.0000
2025-03-15,15:30,0.0000,0.0000,0.3666,0.3666,-100.7870,0.0000
2025-03-15,15:40,0.0000,0.4526,0.0000,-0.4526,-78.6875,0.0000
2025-03-15,15:50,0.0000,0.0000,0.0000,0.0000,-42.9378,0.0000
2025-03-15,16:00,55.9482,0.0000,0.0000,55.9482,21.4038,0.0000
2025-03-15,16:10,97.4041,0.0000,0.0000,97.4041,73.4480,0.0000
2025-03-15,16:20,140.4594,0.0000,0.0000,140.4594,116.5053,0.0000
2025-03-15,16:30,193.8206,0.0000,0.0000,193.8206,170.0439,0.0000
2025-03-15,16:40,251.7091,0.0000,0.0000,251.7091,238.2952,0.0000
2025-03-15,16:50,273.6813,0.0000,0.0000,273.6813,251.9267,0.0000
2025-03-15,17:00,255.4061,0.0000,0.0000,255.4061,234.0534,0.0000
2025-03-15,17:10,299.0080,0.0000,0.0000,299.0080,279.2235,0.0000
2025-03-15,17:20,341.6436,0.0000,0.0000,341.6436,327.8051,0.0000
2025-03-15,17:30,379.8085,0.0000,0.0000,379.8085,363.0328,0.0000
2025-03-15,17:40,448.2802,0.0000,0.0000,448.2802,426.1994,0.0000
2025-03-15,17:50,472.2757,0.0000,0.0000,472.2757,461.1885,0.0000
2025-03-15,18:00,0.0000,0.0000,483.2817,483.2817,456.2810,0.0000
2025-03-15,18:10,0.0000,0.0000,466.6589,466.6589,452.5186,0.0000
2025-03-15,18:20,0.0000,0.0000,472.8368,472.8368,455.9541,6.2436
2025-03-15,18:30,0.0000,0.0000,479.1323,479.1323,453.4415,8.2944
2025-03-15,18:40,0.0000,0.0000,456.6867,456.6867,435.4457,4.9303
2025-03-15,18:50,0.0000,0.0000,458.1309,458.1309,431.5645,0.0000
2025-03-15,19:00,0.0000,0.0000,467.8394,467.8394,444.6832,0.0000
2025-03-15,19:10,0.0000,0.0000,479.0207,479.0207,449.2536,0.0000
2025-03-15,19:20,0.0000,0.0000,475.0242,475.0242,451.4609,0.0000
2025-03-15,19:30,0.0000,0.0000,502.0141,502.0141,470.0586,0.0000
2025-03-15,19:40,0.0000,0.0000,538.9415,538.9415,509.3349,0.0000
2025-03-15,19:50,0.0000,0.0000,526.4429,526.4429,502.8919,0.0000
2025-03-15,20:00,0.0000,0.0000,486.0871,486.0871,461.8950,0.0000
2025-03-15,20:10,0.0000,0.0000,480.8446,480.8446,461.3974,0.0000
2025-03-15,20:20,0.0000,0.0000,477.8871,477.8871,454.0406,0.0000
2025-03-15,20:30,0.0000,0.0000,454.2691,454.2691,432.9343,2.2142
2025-03-15,20:40,0.0000,0.0000,468.6490,468.6490,442.6497,25.3583
2025-03-15,20:50,0.0000,0.0000,466.2529,466.2529,447.4331,42.3962
2025-03-15,21:00,472.4815,0.0000,0.0000,472.4815,443.0330,9.6452
2025-03-15,21:10,480.7348,0.0000,0.0000,480.7348,462.3304,0.0000
2025-03-15,21:20,495.3906,0.0000,0.0000,495.3906,478.4030,0.0000
2025-03-15,21:30,492.6596,0.0000,0.0000,492.6596,475.4296,8.9237
2025-03-15,21:40,477.3869,0.0000,0.0000,477.3869,461.6177,35.7388
2025-03-15,21:50,453.6620,0.0000,0.0000,453.6620,435.2892,6.2599
2025-03-15,22:00,1260.9652,833.3333,0.0000,427.6319,403.6038,0.0000
2025-03-15,22:10,1235.2717,833.3333,0.0000,401.9383,384.8773,0.0000
2025-03-15,22:20,408.3964,0.0000,0.0000,408.3964,394.3619,0.0000
2025-03-15,22:30,1276.9965,833.3333,0.0000,443.6632,417.2845,0.0000
2025-03-15,22:40,1277.2280,833.3333,0.0000,443.8947,419.1208,0.0000
2025-03-15,22:50,1256.6579,833.3333,0.0000,423.3245,403.1712,0.0000
2025-03-15,23:00,1236.1449,833.3333,0.0000,402.8116,389.2852,0.0000
2025-03-15,23:10,1083.4618,666.6667,0.0000,416.7951,395.9266,0.0000
2025-03-15,23:20,1260.3576,833.3333,0.0000,427.0243,408.6867,0.0000
2025-03-15,23:30,1252.1634,833.3333,0.0000,418.8301,399.4281,0.0000
2025-03-15,23:40,1219.1154,833.3333,0.0000,385.7820,365.8218,34.4540
2025-03-15,23:50,445.4623,0.0000,0.0000,445.4623,423.0424,43.1033
2025-03-15,0:00+1,570.7368,0.0000,0.0000,570.7368,545.5962,5.8848
2025-03-16,0:10,1440.8643,833.3333,0.0000,607.5310,585.3639,0.0000
2025-03-16,0:20,1436.7430,833.3333,0.0000,603.4097,582.2406,0.0000
2025-03-16,0:30,602.5801,0.0000,0.0000,602.5801,581.7945,0.0000
2025-03-16,0:40,597.8606,0.0000,0.0000,597.8606,583.2006,0.0000
2025-03-16,0:50,589.6275,0.0000,0.0000,589.6275,573.7410,0.0000
2025-03-16,1:00,578.5090,0.0000,0.0000,578.5090,558.1932,31.4360
2025-03-16,1:10,576.9095,0.0000,0.0000,576.9095,555.8110,27.7055
2025-03-16,1:20,580.4291,0.0000,0.0000,580.4291,563.9454,18.1044
2025-03-16,1:30,594.9603,0.0000,0.0000,594.9603,578.1508,3.7314
2025-03-16,1:40,610.7707,0.0000,0.0000,610.7707,594.2526,0.0000
2025-03-16,1:50,611.1392,0.0000,0.0000,611.1392,594.5820,0.0000
2025-03-16,2:00,603.0589,0.0000,0.0000,603.0589,581.0747,0.0000
2025-03-16,2:10,596.1872,0.0000,0.0000,596.1872,574.9511,0.0000
2025-03-16,2:20,600.4410,0.0000,0.0000,600.4410,581.9142,0.0000
2025-03-16,2:30,612.7699,0.0000,0.0000,612.7699,590.4826,0.0000
2025-03-16,2:40,603.5842,0.0000,0.0000,603.5842,585.6584,0.0000
2025-03-16,2:50,617.0453,0.0000,0.0000,617.0453,589.2603,0.0000
2025-03-16,3:00,624.4507,0.0000,0.0000,624.4507,602.3968,0.0000
2025-03-16,3:10,626.6188,0.0000,0.0000,626.6188,601.8213,5.0123
2025-03-16,3:20,606.4442,0.0000,0.0000,606.4442,587.5273,13.9683
2025-03-16,3:30,596.0696,0.0000,0.0000,596.0696,575.4325,0.0000
2025-03-16,3:40,599.8259,0.0000,0.0000,599.8259,581.3000,4.3597
2025-03-16,3:50,595.3259,0.0000,0.0000,595.3259,582.4916,20.1805
2025-03-16,4:00,593.5061,0.0000,0.0000,593.5061,577.4257,4.8072
2025-03-16,4:10,600.9998,0.0000,0.0000,600.9998,586.1673,0.0000
2025-03-16,4:20,613.5163,0.0000,0.0000,613.5163,593.2826,0.0000
2025-03-16,4:30,619.4823,0.0000,0.0000,619.4823,596.2151,0.0000
2025-03-16,4:40,625.3096,0.0000,0.0000,625.3096,607.3634,0.0000
2025-03-16,4:50,632.2984,0.0000,0.0000,632.2984,611.4114,0.0000
2025-03-16,5:00,627.8051,0.0000,0.0000,627.8051,604.6164,0.0000
2025-03-16,5:10,617.6131,0.0000,0.0000,617.6131,601.6228,0.0000
2025-03-16,5:20,632.9412,0.0000,0.0000,632.9412,613.9495,0.0000
2025-03-16,5:30,630.1812,0.0000,0.0000,630.1812,611.9149,0.0000
2025-03-16,5:40,1427.5194,833.3333,0.0000,594.1861,573.5390,0.0000
2025-03-16,5:50,673.7860,0.0000,0.0000,673.7860,657.8294,6.8100
2025-03-16,6:00,0.0000,0.0000,825.3959,825.3959,804.5834,9.5774
2025-03-16,6:10,0.0000,0.0000,803.0103,803.0103,780.0278,11.4631
2025-03-16,6:20,0.0000,0.0000,741.7012,741.7012,725.5216,11.1074
2025-03-16,6:30,0.0000,0.0000,725.5161,725.5161,709.6373,0.0000
2025-03-16,6:40,0.0000,0.0000,671.9413,671.9413,658.7004,0.0000
2025-03-16,6:50,20.2434,0.0000,583.3234,603.5668,590.1597,14.4003
2025-03-16,7:00,549.7192,0.0000,0.0000,549.7192,534.2085,39.4803
2025-03-16,7:10,515.3161,0.0000,0.0000,515.3161,499.6961,48.8339
2025-03-16,7:20,485.0815,0.0000,0.0000,485.0815,459.7174,34.7175
2025-03-16,7:30,406.8422,0.0000,0.0000,406.8422,385.3889,45.6065
2025-03-16,7:40,318.2269,0.0000,0.0000,318.2269,296.7933,81.5788
2025-03-16,7:50,0.0000,0.0000,386.8401,386.8401,369.7430,88.1074
2025-03-16,8:00,0.0000,0.0000,571.0881,571.0881,526.8608,17.2290
2025-03-16,8:10,0.0000,0.0000,533.6005,533.6005,499.7188,0.0000
2025-03-16,8:20,0.0000,0.0000,453.7521,453.7521,417.8440,0.0084
2025-03-16,8:30,0.0000,0.0000,415.2775,415.2775,376.3701,12.6984
2025-03-16,8:40,0.0000,0.0000,378.6941,378.6941,335.9123,0.0000
2025-03-16,8:50,0.0000,0.0000,310.2985,310.2985,269.1170,0.0000
2025-03-16,9:00,0.0000,0.0000,230.6780,230.6780,192.6893,0.0000
2025-03-16,9:10,0.0000,0.0000,207.1321,207.1321,148.7332,0.0000
2025-03-16,9:20,0.0000,0.0000,177.0960,177.0960,122.9421,0.0000
2025-03-16,9:30,0.0000,0.0000,147.9961,147.9961,90.4406,0.0000
2025-03-16,9:40,0.0000,0.0000,106.7703,106.7703,41.3636,0.0000
2025-03-16,9:50,0.0000,0.0000,92.4975,92.4975,8.7178,0.0000
2025-03-16,10:00,0.0000,0.0000,79.1880,79.1880,6.6725,0.0000
2025-03-16,10:10,0.0000,0.0000,87.9369,87.9369,15.1378,0.0000
2025-03-16,10:20,0.0000,0.0000,86.8226,86.8226,-3.0779,0.0000
2025-03-16,10:30,0.0000,0.0000,23.4432,23.4432,-46.1839,0.0000
2025-03-16,10:40,0.0000,0.0000,0.0000,0.0000,-77.5732,0.0000
2025-03-16,10:50,0.0000,17.6762,0.0000,-17.6762,-93.0450,0.0000
2025-03-16,11:00,797.5042,833.3333,0.0000,-35.8292,-95.5234,0.0000
2025-03-16,11:10,828.9123,833.3333,0.0000,-4.4210,-93.9212,0.0000
2025-03-16,11:20,803.2730,833.3333,0.0000,-30.0604,-124.2191,0.0000
2025-03-16,11:30,748.8305,833.3333,0.0000,-84.5029,-168.2087,0.0000
2025-03-16,11:40,773.1623,833.3333,0.0000,-60.1711,-170.9630,0.0000
2025-03-16,11:50,764.4846,833.3333,0.0000,-68.8487,-172.9269,0.0000
2025-03-16,12:00,699.1887,833.3333,0.0000,-134.1446,-201.6451,0.0000
2025-03-16,12:10,672.7622,833.3333,0.0000,-160.5711,-242.7698,0.0000
2025-03-16,12:20,659.0478,833.3333,0.0000,-174.2856,-265.2660,0.0000
2025-03-16,12:30,638.6303,833.3333,0.0000,-194.7030,-262.3187,0.0000
