date,issue_hour,alpha_next_6h,history_mae_kw,external_mae_kw,fusion_mae_kw
2025-09-24,12,0.900446212247,204.435147222,99.643162963,96.3348269945
2025-09-24,18,0,0.1357,0.1357,0.203543821272
2025-09-25,0,0.0360806493409,0.104961111111,0.104961111111,0.104659968653
2025-09-25,6,0.820204463545,192.53004083,399.682940278,340.036476143
2025-09-25,12,0.901105155205,157.807523611,161.565940741,148.118374654
2025-09-25,18,0,0.100244444444,0.100244444444,0.177216900613
2025-09-26,0,0.0400534328025,0.107244444444,0.107244444444,0.106926534935
2025-09-26,6,0.818138003112,400.857140689,190.136136574,169.788560926
2025-09-26,12,0.903289217996,142.994619487,144.033065278,149.619222652
2025-09-26,18,0,0.0925155612245,0.0925416666667,0.172074528
2025-09-27,0,0.0254489590484,0.0836065334467,0.0854694444444,0.0850367256142
2025-09-27,6,0.826534225063,309.019211409,84.1537050926,90.7043026094
2025-09-27,12,0.889156775526,412.683241978,80.0179421296,106.11554459
2025-09-27,18,0,0.0699005385488,0.0716638888889,0.155326357669
2025-09-28,0,0.0233862335962,0.0464998157596,0.0495055555556,0.0495548267971
2025-09-28,6,0.815515597412,215.701384538,334.912560185,227.85801995
2025-09-28,12,0.89834004227,227.294331193,117.63214537,102.632202452
2025-09-28,18,0,0.0562737953515,0.0587666666667,0.142799405994
2025-09-29,0,0.0238170079867,0.036162244898,0.0379333333333,0.0381388384919
2025-09-29,6,0.811094517593,105.926578926,393.425716667,335.643000366
2025-09-29,12,0.909572205111,175.241482242,91.4058458333,88.6014263874
2025-09-29,18,0,0.0430317743764,0.0461111111111,0.125435554282
2025-09-30,0,0.0246955513696,0.0265667942177,0.0261944444444,0.0265431620736
2025-09-30,6,0.788025045921,192.904651148,164.76335,177.559384256
2025-09-30,12,0.915641660809,317.965922336,207.778554167,171.740414454
2025-09-30,18,0,0.0229284297052,0.0227194444444,0.0987789561356
2025-10-01,0,0.0221916852728,0.0120449121315,0.009275,0.00977789927423
2025-10-01,6,0.775110657347,1135.18827788,431.263842593,554.23798876
2025-10-01,12,0.916361346336,700.266467489,199.463432407,218.120777458
2025-10-01,18,0,0.0145658163265,0.01275,0.0845519354481
2025-10-02,0,0.0239748662355,0.0303827806122,0.0268388888889,0.0273915173588
2025-10-02,6,0.775348028453,443.188816156,273.05555787,292.285495991
2025-10-02,12,0.911080602765,805.265796216,192.140993056,213.914466931
2025-10-02,18,0,0.0399138463719,0.0366694444444,0.09608931981
2025-10-03,0,0.0227599081611,0.0585592828798,0.0555861111111,0.0560939670558
2025-10-03,6,0.811323133034,373.187051956,177.46755463,160.843836844
2025-10-03,12,0.92974247573,415.268913336,143.179895833,126.368044199
2025-10-03,18,0,0.0706509637188,0.0679055555556,0.114669860782
2025-10-04,0,0.0216839313232,0.110413024376,0.105288888889,0.105730854301
2025-10-04,6,0.81744793072,164.244731349,139.349635185,153.088559957
2025-10-04,12,0.940292557874,143.170834084,170.0142125,167.839508167
2025-10-04,18,0,0.118582511338,0.109969444444,0.144222433575
2025-10-05,0,0.0229429028376,0.15636662415,0.150438888889,0.150824523628
2025-10-05,6,0.820653735989,230.334802253,202.728222685,182.203757833
2025-10-05,12,0.93989728681,232.913475694,141.124504167,129.187235867
2025-10-05,18,0,0.150826445578,0.139730555556,0.164844747198
2025-10-06,0,0.0228501116533,0.184092531179,0.178019444444,0.178369546791
2025-10-06,6,0.82029444228,125.416285006,137.236418056,132.429451816
2025-10-06,12,0.932720294485,214.060194118,164.437498611,159.915545334
2025-10-06,18,0,0.16265994898,0.153505555556,0.171128109493
2025-10-07,0,0.0223833155244,0.149696315193,0.145636111111,0.145957304122
2025-10-07,6,0.824034127138,284.895873356,141.033838889,93.3808787232
2025-10-07,12,0.93555054149,144.789326389,148.3833625,118.311782485
2025-10-07,18,0,0.151161592971,0.146133333333,0.158503797981
2025-10-08,0,0.0190250276305,0.124661210317,0.123288888889,0.123585728297
2025-10-08,6,0.820471856516,202.364117134,143.319453704,156.460080291
2025-10-08,12,0.938498614415,308.293991681,117.762253704,126.91735508
2025-10-08,18,0,0.138055924036,0.136169444444,0.145474700943
2025-10-09,0,0.0197717404817,0.115511111111,0.115511111111,0.115802324046
2025-10-09,6,0.815497914802,215.832360502,215.311034722,207.53641705
2025-10-09,12,0.940128244168,220.532803203,132.579784722,120.137364185
2025-10-09,18,0,0.131819444444,0.131819444444,0.137192646817
2025-10-10,0,0.0148991474875,0.0941138888889,0.0941138888889,0.0943972816158
2025-10-10,6,0.821527026303,174.583282398,255.852147222,220.746856246
2025-10-10,12,0.942828244906,381.412063024,167.562875463,155.822522303
2025-10-10,18,0,0.099175,0.099175,0.106426562654
2025-10-11,0,0.0188861490192,0.0771573129252,0.0772416666667,0.077531381842
2025-10-11,6,0.821102117137,345.062091525,182.345740278,167.979659264
2025-10-11,12,0.942430824161,173.212514328,123.390337963,115.793885635
2025-10-11,18,0,0.0898214427438,0.089975,0.0982203917316
