date,slot,start,end,price_yuan_per_kwh,price_point_forecast,objective_price_yuan_per_kwh,forecast_net_kwh,actual_net_kwh,g_kwh,c_kwh,d_kwh,energy_before_kwh,energy_after_kwh,z_kwh,emergency_kwh,dump_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,strategy,delta_grid_kw
2025-12-21,128,21:20,21:30,0.9345,0.922475,0.922796428571,733.75475,726.305,764.075333333,0,0,1200,1200,764.075333333,0,37.7703333333,714.028399,0,714.028399,joint_price,0
2025-12-21,129,21:30,21:40,0.9815,0.967675,0.970801785714,749.935745,739.519033333,769.178476667,0,0,1200,1200,769.178476667,0,29.6594433333,754.948674848,0,754.948674848,joint_price,0
2025-12-21,130,21:40,21:50,0.7546,0.7626,0.767047767857,674.2650975,678.499233333,697.398606667,0,0,1200,1200,697.398606667,0,18.8993733333,526.256988591,0,526.256988591,joint_price,11.822315
2025-12-21,131,21:50,22:00,0.4001,0.42025,0.425267857143,555.823,572.4,1414.10216667,833.333333333,0,1200,1950,580.768833333,0,8.36883333333,565.782276883,0,565.782276883,joint_price,30.5745
2025-12-21,132,22:00,22:10,0.4032,0.4117,0.420285267857,564.623498333,545.092316667,1417.8557225,833.333333333,0,1950,2700,584.522389167,0,39.4300725,571.679427312,0,571.679427312,joint_price,14.170295
2025-12-21,133,22:10,22:20,0.4747,0.4499,0.455388839286,583.0415875,550.836133333,603.407663333,0,0,2700,2700,603.407663333,0,52.57153,286.437617784,0,286.437617784,joint_price,10.26066
2025-12-21,134,22:20,22:30,0.4323,0.390925,0.38910625,558.4875,542.6,1415.26775,833.333333333,0,2700,3450,581.934416667,0,39.3344166667,611.820248325,0,611.820248325,joint_price,11.517
2025-12-21,135,22:30,22:40,0.3905,0.3866,0.386643303571,556.661663333,525.919,1408.1443825,833.333333333,0,3450,4200,574.811049167,0,48.8920491667,549.880381366,0,549.880381366,joint_price,6.09376
2025-12-21,136,22:40,22:50,0.4205,0.4188,0.425019196429,561.510226667,543.393916667,1414.27859667,833.333333333,0,4200,4950,580.945263333,0,37.5513466667,594.704149898,0,594.704149898,joint_price,0
2025-12-21,137,22:50,23:00,0.4738,0.434975,0.443472321429,567.059166667,584.828333333,594.03475,0,0,4950,4950,594.03475,0,9.20641666667,281.45366455,0,281.45366455,joint_price,-4993.383
2025-12-21,138,23:00,23:10,0.4471,0.416125,0.419655357143,587.326498333,592.452566667,1440.9864125,833.333333333,0,4950,5700,607.653079167,0,15.2005125,644.265025029,0,644.265025029,joint_price,1001.65645
2025-12-21,139,23:10,23:20,0.4314,0.42475,0.425766964286,590.055709167,565.9438,1445.8196725,833.333333333,0,5700,6450,612.486339167,0,46.5425391667,623.726606716,0,623.726606716,joint_price,5.480095
2025-12-21,140,23:20,23:30,0.4502,0.452125,0.455985267857,575.301666667,550.931666667,599.0775,0,0,6450,6450,599.0775,0,48.1458333333,269.7046905,0,269.7046905,joint_price,-4984.4765
2025-12-21,141,23:30,23:40,0.4334,0.4298,0.435648214286,576.604219167,589.960216667,1434.3776825,833.333333333,0,6450,7200,601.044349167,0,11.0841325,621.659287596,0,621.659287596,joint_price,0
2025-12-21,142,23:40,23:50,0.406,0.413525,0.418075892857,585.064606667,595.331833333,1439.96648833,833.333333333,0,7200,7950,606.633155,0,11.3013216667,584.626394263,0,584.626394263,joint_price,5000
2025-12-21,143,23:50,24:00,0.4032,0.4314,0.432953125,593.205416667,577.4,1450.32591667,833.333333333,0,7950,8700,616.992583333,0,39.5925833333,584.7714096,0,584.7714096,joint_price,5005.8415
