date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,chosen_candidate,sample_count,effective_sample_count,max_history_day,selection_last_observed_day
2025-05-23,14605.804882084038,451.2128129516585,15057.017695035694,27998.43204602799,11785.95517920548,10607.359661284932,173.93747204081637,20572.82511681492,1990.5694150420948,1990.5694150420948,half_life28,56,48.47702887423008,2025-05-22,2025-05-16
2025-05-24,17573.500963690487,638.6496851586817,18212.150648849172,34878.48175869995,18483.484407285603,10635.135966557042,199.79026161564616,23475.422196253698,1990.5694150420948,8315.124735378853,uniform42,42,42.00000000000001,2025-05-23,2025-05-23
2025-05-25,36867.58923457921,792.2575171481454,37659.84675172735,61413.25937455887,18570.370254602305,16713.333229142077,174.91781760204066,11186.129983367346,8315.124735378853,8315.124735378853,uniform42,42,42.00000000000001,2025-05-24,2025-05-23
2025-05-26,35895.100443691364,5659.837806585468,41554.938250276835,59630.371217972584,17652.44590903643,16505.535578597857,1709.143777704082,5612.7717152380965,8315.124735378853,7663.343195917047,uniform42,42,42.00000000000001,2025-05-25,2025-05-23
2025-05-27,36933.77944630421,669.0536459935329,37602.83309229774,61924.27055579556,19297.0404723526,16749.00216465228,254.38076852040933,10240.24571661565,7663.343195917047,8315.124735378853,uniform42,42,42.00000000000001,2025-05-26,2025-05-23
2025-05-28,36225.18980852562,3224.742801557657,39449.93261008327,60345.29403666873,17994.483606553436,16636.690163597857,1125.0183804761919,7838.694874189346,8315.124735378853,7849.579575463698,uniform42,42,42.00000000000001,2025-05-27,2025-05-23
2025-05-29,34054.5125951281,3699.6075816838666,37754.120176811964,54753.53744802157,12484.585839272491,16794.472337645475,973.6400834183664,5926.940529812928,7849.579575463698,1990.5694150420948,uniform42,42,42.00000000000001,2025-05-28,2025-05-23
2025-05-30,14593.693544545116,1651.8815980355519,16245.575142580667,28057.7435824679,11927.395210271236,10734.655689244115,458.9574213605438,20727.72821613466,1990.5694150420948,1990.5694150420948,uniform42,42,42.00000000000001,2025-05-29,2025-05-23
2025-05-31,17408.006653099783,1379.7553540372296,18787.76200713701,34801.05940448415,18576.108403638587,10718.497563274732,489.05620515306146,19043.323219273356,1990.5694150420948,8315.124735378853,uniform56,56,56.0,2025-05-30,2025-05-30
2025-06-01,37154.96517494317,45270.780996263056,82425.74617120622,62222.169193997644,19284.629385894823,17356.16644730534,11903.996628639454,972.8765840476186,8315.124735378853,8315.124735378853,uniform56,56,56.0,2025-05-31,2025-05-30
2025-06-02,39570.75630082685,32252.031476569082,71822.78777739593,66264.7574172821,20411.41316218269,18262.912184679488,7900.660650357141,3376.1096401360533,8315.124735378853,8428.291754873715,uniform56,56,56.0,2025-06-01,2025-05-30
2025-06-03,41734.45989883244,13353.410155739493,55087.87005457195,69130.86082210799,20447.501907814698,18402.75171703323,3142.79806761905,2036.5418656122447,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-06-02,2025-05-30
2025-06-04,43994.72293508187,10482.2790549737,54477.00199005557,72492.10286063512,21137.602408902265,19023.842168012037,3050.7569951530595,3783.838798231291,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-06-03,2025-05-30
2025-06-05,43062.41205857507,5904.922851308131,48967.33490988321,68276.83230580689,15041.132043367346,19644.378500315546,1641.4250051870733,3372.1857512755105,8428.291754873715,1990.5694150420948,uniform56,56,56.0,2025-06-04,2025-05-30
2025-06-06,20283.252483626246,6298.332474350693,26581.584957976935,35816.342737091865,12644.61562521833,11282.580834907378,1543.1642673299325,5142.476814110844,1990.5694150420948,2093.4206278647753,uniform56,56,56.0,2025-06-05,2025-05-30
2025-06-07,24637.420286506975,2446.690774642085,27084.111061149062,44822.72878208634,19539.48754389848,11575.752356012825,647.7647576700683,6380.245185204085,2093.4206278647753,8428.291754873715,uniform42,42,42.00000000000001,2025-06-06,2025-06-06
2025-06-08,54895.956679371804,0.0,54895.956679371804,87609.37096523347,24628.885966280308,22165.99736965228,0.0,19961.55910193878,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-07,2025-06-06
2025-06-09,53443.222569468235,521.5430847948476,53964.76565426309,85590.0103895721,24564.64756051689,22108.1828044652,195.01945947278944,12395.852359659864,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-08,2025-06-06
2025-06-10,53428.95501289812,501.3640035243036,53930.31901642243,85389.31802714389,24418.21461531659,21976.393153784935,189.67930115646294,11518.731633435375,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-09,2025-06-06
2025-06-11,53260.11843243626,3811.090151172654,57071.20858360892,85538.4649022157,24492.966622157102,22043.6699599414,825.8118278061207,7830.533751139458,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-10,2025-06-06
2025-06-12,51227.21783514419,412.2951154954966,51639.51295063969,79887.9336387982,18672.202455593346,22311.03127060466,146.2427879591845,11220.613808435379,8428.291754873715,2624.406441529166,uniform42,42,42.00000000000001,2025-06-11,2025-06-06
2025-06-13,23119.663209961316,741.1641406830022,23860.827350644322,40783.27239293378,13258.805202807143,12045.988591659083,156.87011034013622,11382.012192125852,2624.406441529166,2505.226616855335,uniform42,42,42.00000000000001,2025-06-12,2025-06-06
2025-06-14,25549.095612856137,258.49580159900637,25807.591414455146,46666.212899085585,19655.689187360316,12071.007298920986,122.94210448979652,13011.130365136054,2505.226616855335,8428.291754873715,uniform42,42,42.00000000000001,2025-06-13,2025-06-13
2025-06-15,53980.61683652586,0.0,53980.61683652586,86319.2707838408,24445.062787047504,22000.556508342757,0.0,13247.790171802722,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-14,2025-06-13
2025-06-16,53990.43627043569,648.7336864193034,54639.169956854996,86205.7337076333,24691.60549912233,22222.444949210105,219.16430416666685,11261.684645221088,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-15,2025-06-13
2025-06-17,53953.839597700266,3112.184808945646,57066.0244066459,86257.16169851871,24880.716710017157,22392.645039015442,816.3095406632651,9948.388351513608,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-16,2025-06-13
2025-06-18,53898.91218067666,232.09920360546803,54131.01138428214,86416.85581383892,25084.26784196058,22575.841057764526,70.74687496598654,13050.785004608842,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-17,2025-06-13
2025-06-19,50354.197782456074,1011.1495734206965,51365.34735587677,78853.2275910261,18734.84391817838,22473.8441059448,291.1229719047616,14623.846550697279,8428.291754873715,2512.2135535207817,uniform42,42,42.00000000000001,2025-06-18,2025-06-13
2025-06-20,21932.91672734685,533.4269598349152,22466.343687181765,39020.4658251012,13184.485589787495,11862.188817373364,224.17362736394597,15521.76183005102,2512.2135535207817,2516.2699266468635,uniform42,42,42.00000000000001,2025-06-19,2025-06-13
2025-06-21,24155.37967623784,1134.9465800601545,25290.326256297994,44509.30227822202,19240.343665629407,11707.672932917585,325.9161373979594,17967.807282908165,2516.2699266468635,8428.291754873715,uniform42,42,42.00000000000001,2025-06-20,2025-06-20
2025-06-22,51937.68189834965,183.16007617750012,52120.841974527146,83524.78823197761,24306.547483891794,21875.89273550262,85.01932083333338,13721.811704421765,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-21,2025-06-20
2025-06-23,50936.84477931288,234.26845521231292,51171.11323452519,82335.31271148441,24372.982161953023,21935.683945757723,107.67503644557826,12944.403531734695,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-22,2025-06-20
2025-06-24,49929.95823811936,9876.426230988414,59806.384469107776,80863.39457098742,23939.787762425425,21545.80898618289,2377.117190442178,4577.7407351870725,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-23,2025-06-20
2025-06-25,50253.040330737,2639.0229663847017,52892.06329712169,81619.34210551577,24295.354359749694,21865.818923774736,824.6740224489793,9577.05932532313,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-06-24,2025-06-20
2025-06-26,47370.289682131304,751.1366551204449,48121.426337251745,74504.4837910261,17769.666852191986,21990.44326364888,159.1665332823136,11337.042902431971,8428.291754873715,2106.1154195244108,uniform42,42,42.00000000000001,2025-06-25,2025-06-20
2025-06-27,19953.60523502261,766.8008909932918,20720.4061260159,35738.9377780018,12679.3401684534,11309.839254669285,246.99223064625875,14844.783228197279,2106.1154195244108,2213.176329258449,uniform42,42,42.00000000000001,2025-06-26,2025-06-20
2025-06-28,21504.80770739027,1912.7713138695915,23417.579021259862,40351.917413787894,19143.38689871708,11332.872009108061,536.1393692176869,11300.615776729894,2213.176329258449,8428.291754873715,half_life7,56,20.05692218675972,2025-06-27,2025-06-27
2025-06-29,48855.265045498934,2875.791831950638,51731.05687744958,79211.57126569643,23566.98292703239,21210.28463432915,991.3816772449,8578.48611690476,8428.291754873715,8428.291754873715,half_life7,56,20.05692218675972,2025-06-28,2025-06-27
2025-06-30,48412.04335922384,3235.770914391431,51647.81427361526,78719.54224253507,23092.53389796965,20783.280508172687,856.2096352721096,7388.814504676873,8428.291754873715,8428.291754873715,half_life7,56,20.05692218675972,2025-06-29,2025-06-27
2025-07-01,47949.297927350315,23230.755645806574,71180.05357315691,78251.94793787436,22590.686975682307,20331.618278114085,6544.831406224491,3671.1666131972797,8428.291754873715,8428.291754873715,half_life7,56,20.05692218675972,2025-06-30,2025-06-27
2025-07-02,49057.41183570872,15279.045652642993,64336.457488351705,79906.47625492082,22518.585749378457,20266.727174440613,4231.132598486394,8980.98391180272,8428.291754873715,8428.291754873715,half_life7,56,20.05692218675972,2025-07-01,2025-06-27
