date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-04-30,32220.02302136935,2653.0374558075887,34873.060477176936,56186.12368214382,20034.466480461073,18948.002231582555,833.6985925680283,7676.5035925,8681.465443124453,7714.881124572698,31,56,2025-04-29,0,64813.265651364716,0,0
2025-05-01,30538.31462798897,13025.85102636394,43564.16565435291,51220.570847499155,20769.00369914123,24122.662240893776,2712.150220918368,6275.000810170066,7714.881124572698,1990.569415042095,68,56,2025-04-30,0,43154.643785520784,0,0
2025-05-02,10107.218191925469,8650.77839537461,18757.996587300076,26821.497988080147,21901.08078050934,20457.999605791734,2469.286969795918,13557.383699825128,1990.569415042095,1203.1339190568408,70,56,2025-05-01,9,20271.501877442355,0,0
2025-05-03,14333.055461042419,4448.102232813463,18781.157693855883,38036.40126010858,27046.537075623586,15344.856464727889,1040.9970731972796,18508.54607241016,1203.1339190568408,10686.83298050514,36,56,2025-05-02,9,42336.01543883463,0,0
2025-05-04,33311.653110381994,3910.833575494361,37222.48668587635,53201.924924914114,15856.075456964358,21770.46791126793,932.7670941156459,8314.417140000001,10686.83298050514,2781.13883008419,40,56,2025-05-03,0,71727.71373189401,0,0
2025-05-05,37818.4680010825,5375.460945840668,43193.928946923166,63858.1115390071,23211.25170486686,20005.999632713505,1226.8790358163253,6803.731702670071,2781.13883008419,3713.0904133823187,41,56,2025-05-04,0,72586.38701517927,0,0
2025-05-06,37332.8193817873,3997.9563707664975,41330.7757525538,61365.229578212566,22193.703316487296,21331.149625111462,965.3933778231294,8597.986897993196,3713.0904133823187,2282.8800965557584,37,56,2025-05-05,0,73728.91877851167,0,0
2025-05-07,39691.949782579526,3043.5800353731997,42735.52981795272,66684.8253357721,24634.361723724487,19144.53592221939,639.3258068877539,6766.479391154762,2282.8800965557584,5472.974868279574,29,56,2025-05-06,0,75007.49343360134,0,0
2025-05-08,37593.335209157936,3170.1582983331905,40763.493507491134,60749.96189554689,20837.83527825019,22057.7516409516,843.2765505952389,6986.642408843538,5472.974868279574,1990.569415042095,24,56,2025-05-07,0,52734.39333249389,0,0
2025-05-09,12988.763512437245,343.000557749931,13331.764070187175,32045.175590591483,18950.072360894825,15555.065124805342,134.80604957482956,20285.58855407683,1990.569415042095,3571.708245126285,11,56,2025-05-08,1,24529.094521868574,0,0
2025-05-10,15024.022522688101,659.6724755857965,15683.694998273897,37657.23126077478,26749.71581034683,17324.744229312142,226.5374513265299,16337.75184773329,3571.708245126285,10686.83298050514,22,56,2025-05-09,10,46759.53833477926,0,0
