date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-06-18,59764.45691044313,164.7718602641575,59929.22877070728,86846.33794427164,26355.231007852493,23719.707907067248,54.981408282312714,13337.405351768708,1200.0,1200.0,7,56,2025-06-17,0,112827.09906747522,0,0
2025-06-19,57824.12455824599,890.7530026023707,58714.877560848356,85552.7672010668,25898.251145872146,23308.42603128493,250.68150569727834,14954.119392176874,1200.0,1200.0,15,56,2025-06-18,0,77290.82297142375,0,0
2025-06-20,19249.20325924811,459.46928836420085,19708.67254761231,39668.133863071715,15401.81392085325,13861.632528767926,221.90157481292533,15949.27319579932,1200.0,1200.0,12,56,2025-06-19,0,36589.64026219792,0,0
2025-06-21,21800.54741169207,1093.751386437723,22894.298798129796,47174.339974377464,22192.97620278825,12452.058582509424,338.71339032312983,18437.395344421773,1200.0,9128.48363142523,14,56,2025-06-20,0,70906.55229336896,0,0
2025-06-22,53352.88942567719,244.85941247966804,53597.748838156855,76300.5940294625,19363.36978714199,24948.65280842779,91.43483736394546,14519.970788112245,9128.48363142523,1200.0,5,56,2025-06-21,0,111597.24913980604,0,0
2025-06-23,55446.9998875477,214.6375676420746,55661.63745518978,82981.28409134458,23768.655533173736,21391.78997985636,88.70283964285704,13631.83537767007,1200.0,1200.0,8,56,2025-06-22,0,109829.51879790999,0,0
2025-06-24,56215.82968251194,9945.326445246737,66161.15612775867,81526.4141338767,25287.64685424327,22758.882168818942,2071.2409620578237,4800.0981605102,1200.0,1200.0,38,56,2025-06-23,0,107436.0664491777,0,0
2025-06-25,55082.82136173706,2705.642578817335,57788.46394055439,82039.91949377467,25595.688815807895,23036.119934227107,688.7262198469377,9731.65546537415,1200.0,1200.0,14,56,2025-06-24,0,108655.31979612305,0,0
2025-06-26,53918.60612023118,596.3813942907428,54514.98751452193,81666.35435694171,25296.724541696032,22767.052087526426,115.63627559523877,11704.934345034015,1200.0,1200.0,12,56,2025-06-25,0,75319.80438574408,0,0
2025-06-27,16985.139975220518,583.7360983863759,17568.876073606894,35882.431458171865,15083.985334099658,13575.586800689696,217.6756149829929,14820.062673078233,1200.0,1200.0,17,56,2025-06-26,0,34821.81525834671,0,0
2025-06-28,20387.78670485934,862.3114893708819,21250.09819423022,43740.46250513521,22695.98716172627,12875.412862220306,301.00965705782227,12443.97174602041,1200.0,9159.427133217301,19,56,2025-06-27,0,68609.84553188739,0,0
2025-06-29,51960.53820821672,1257.8284039298328,53218.36661214656,73932.50527108843,20833.333333333336,26300.975583333333,364.8089440986395,10497.187931853736,9159.427133217301,1200.0,17,56,2025-06-28,0,111032.9815901287,0,0
2025-06-30,54347.89440293676,2673.929271303163,57021.823674239924,81006.94419621231,23009.01265685098,20708.111391165887,655.4396120238097,9483.798559217692,1200.0,1200.0,18,56,2025-06-29,0,109791.41067955065,0,0
2025-07-01,58711.35093997964,24188.997132080836,82900.34807206047,81009.11486366129,25703.086911272752,23132.77822014548,5818.99071802721,5391.252857227895,1200.0,1200.0,85,56,2025-06-30,0,109085.76198065936,0,0
2025-07-02,58522.6101152316,19429.813767698168,77952.42388292977,81441.37177893151,24140.237799859297,21726.21401987337,4499.595827465983,10622.1774597449,1200.0,1200.0,80,56,2025-07-01,0,110021.37630436629,0,0
2025-07-03,60588.11880587046,16994.504418703433,77582.6232245739,81999.64468413747,22865.933752990437,20579.34037769139,3846.3836765306123,3799.0160520357135,1200.0,1200.0,87,56,2025-07-02,0,78711.1970275386,0,0
2025-07-04,22809.535826941057,6673.287463910204,29482.823290851262,40307.15387696336,14628.825487368751,13165.942938631872,1810.52832085034,11773.93218241016,1200.0,1200.0,57,56,2025-07-03,0,41879.07267469061,0,0
2025-07-05,27172.259302801875,3238.6999733596076,30410.959276161484,50410.21502744711,23781.341529451136,14704.091209839355,933.3735751530629,13476.258316321726,1200.0,8261.488465574277,36,56,2025-07-04,0,76891.48643701001,0,0
2025-07-06,60974.94236653842,7134.996398359962,68109.93876489838,80115.33142348242,19412.314750640588,24170.1994422432,1338.7572694727883,6417.991834557827,8261.488465574277,1200.0,37,56,2025-07-05,0,119461.29059495716,0,0
2025-07-07,63899.492590506285,876.8109009117276,64776.30349141801,86785.34735048139,23073.599638317348,20766.239674485612,294.17898855442144,11362.683608537418,1200.0,1200.0,20,56,2025-07-06,0,123664.13561932853,0,0
2025-07-08,65550.05138298459,1132.7925655595523,66682.84394854413,88922.30873513105,23803.680893487417,21423.312804138674,252.29697911564529,11222.850608231294,1200.0,1200.0,15,56,2025-07-07,0,125250.66775017559,0,0
2025-07-09,64397.257456404615,1099.1877676648353,65496.44522406945,87445.63137509875,22960.79788159966,20664.718093439693,255.73091231292443,11346.557482585034,1200.0,1200.0,11,56,2025-07-08,0,123358.24497285606,0,0
2025-07-10,64176.33617414219,875.7847871817658,65052.120961323955,86850.26224275048,23245.16597937555,20920.649381437994,234.00785755102004,11906.130119030615,1200.0,1200.0,10,56,2025-07-09,0,89611.29058089298,0,0
2025-07-11,26171.155063311875,919.9606116826699,27091.115674994544,44954.736818365476,16354.990008532764,14719.491007679491,291.65780627551,11092.118473787717,1200.0,1200.0,18,56,2025-07-10,0,48455.495615916414,0,0
2025-07-12,28995.274586224634,546.0245133593535,29541.299099583986,52567.970653352255,25067.65528340049,15835.933088393776,172.06290023809515,12424.0680252503,1200.0,8288.726744200138,10,56,2025-07-11,0,79434.50966078331,0,0
2025-07-13,56452.64901012665,1009.6943112963361,57462.34332142299,77321.26465100558,18488.965744001398,23365.025836267927,161.52124207482984,13091.12558534694,8288.726744200138,1200.0,11,56,2025-07-12,0,118320.44768145331,0,0
2025-07-14,60229.8161335716,831.6197917901818,61061.43592536178,82854.59503784873,22385.07089005204,20146.563801046836,160.56905423469436,8968.977786411566,1200.0,1200.0,13,56,2025-07-13,0,119917.24184941329,0,0
2025-07-15,63417.66504909856,3991.7022006888474,67409.3672497874,86538.85268785516,22456.94424776935,20211.249822992413,1206.1045574149646,12750.212237159863,1200.0,1200.0,18,56,2025-07-14,0,124383.15075812949,0,0
2025-07-16,62724.17495440702,2706.979796034744,65431.15475044176,84709.77481565108,21065.785239163903,18959.206715247514,673.9038773299319,11142.536785731292,1200.0,1200.0,18,56,2025-07-15,0,121923.50504871632,0,0
2025-07-17,61912.58021468384,3239.0867275780347,65151.66694226188,84205.78494266166,21945.50639515408,19750.95575563867,681.167272806122,9971.985509285712,1200.0,1200.0,22,56,2025-07-16,0,89251.76361659299,0,0
2025-07-18,24908.07265653271,436.3431210293487,25344.41577756206,44160.86474196903,14687.376844908431,13218.639160417586,122.33183285714172,11540.21079033533,1200.0,1200.0,12,56,2025-07-17,0,49116.83979331365,0,0
2025-07-19,27784.389553788056,756.5510557194381,28540.940609507492,50791.50604609791,23673.508054734582,15312.65791592779,230.2031968027209,15478.040054093835,1200.0,7517.703016011359,16,56,2025-07-18,0,78879.0755686663,0,0
2025-07-20,55766.36334958344,2124.6506716969634,57891.0140212804,75451.88208037407,18519.697329931103,22661.226930271325,534.2728697448975,8037.706333792518,7517.703016011359,1200.0,15,56,2025-07-19,0,116119.78904110621,0,0
2025-07-21,60939.505924196135,2900.6586687227905,63840.164592918925,82728.74767649765,21544.5160710989,19390.064463989012,738.7539323979593,7323.300651785716,1200.0,1200.0,23,56,2025-07-20,0,121100.82063560867,0,0
2025-07-22,63223.19385434916,2843.863804147832,66067.057658497,86549.2905938238,21497.58229524856,19347.824065723704,575.2925047959184,11179.680252428192,1200.0,1200.0,11,56,2025-07-21,0,126422.53220398615,0,0
