date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots
2025-08-29,23544.84738300343,1470.6747596525304,25015.522142655962,42048.5589034549,14441.606335852857,11673.041244370746,408.70005231292606,17133.473514285713,3073.295867951625,3100.69574314059,20
2025-08-30,26254.174575795954,2372.3124233159856,28626.486999111938,47872.67877415112,20627.497659066088,11803.899272670069,748.7319761904769,21285.092530612248,3100.69574314059,8550.0,37
2025-08-31,56798.84169235075,1083.503992764851,57882.34568511559,79143.31706416079,22179.10383142269,17965.07410345238,281.3848247789117,8564.049077636057,8550.0,8550.0,16
2025-09-01,51205.8000255874,0.0,51205.8000255874,79737.01788157449,22073.247496829594,17879.33047243197,0.0,21968.966323843535,8550.0,8550.0,0
2025-09-02,48426.85391952947,13.71696682877569,48440.57088635825,76462.32658964222,21804.265628621815,17661.45515918367,3.0769328911565026,18264.837203095238,8550.0,8550.0,1
2025-09-03,48724.64225563247,155.71012404586793,48880.352379678334,74269.00687253379,21834.014789472578,17685.551979472788,40.53224221088453,14613.359054744895,8550.0,8550.0,2
2025-09-04,43244.30246207706,452.18041696555997,43696.48287904262,66146.35210538423,15885.223353615524,17589.358525238094,134.7264778571427,14059.648204863945,8550.0,3302.9693235449736,7
2025-09-05,15740.461161588646,511.62934310608,16252.090504694726,34418.299091095985,14563.167794973544,11873.93676256803,124.92675238095245,25029.73314440476,3302.9693235449736,3216.5572695011333,7
2025-09-06,16461.421679181673,1065.7070613728472,17527.12874055452,38065.861193424455,19539.60112740405,11566.978455748296,310.0089583503401,22682.16378011904,3216.5572695011333,7950.0,19
2025-09-07,41619.81371781074,2470.7073320860577,44090.5210498968,66086.22840477449,21440.584442869735,17366.87339872449,683.1835717006815,7734.717315663264,7950.0,7950.0,25
2025-09-08,39983.30354562846,14804.697087911862,54788.00063354032,63140.50747989144,21369.056463445868,17308.935735391155,3418.372665952384,3103.1898844557795,7950.0,7950.0,74
2025-09-09,40956.708414655426,5848.72900014341,46805.437414798835,65102.71360743197,21537.285093435377,17424.188100969386,1400.7536276700685,9287.535975969384,7950.0,7973.34758301474,56
2025-09-10,41965.855687230614,10325.961020072458,52291.81670730307,65431.936825706085,21393.570607559832,17349.80501683673,2480.110253707487,2552.2828386904753,7973.34758301474,7950.0,65
2025-09-11,40458.64468412285,1954.2579486024003,42412.90263272525,62385.38378395649,16776.95136409255,17604.495118061226,481.8487133163265,10198.690467908162,7950.0,3488.7060965041574,26
2025-09-12,14945.575710367446,1171.567319569132,16117.143029936577,33164.11958004934,14824.076327685394,12046.502724319727,398.5020473639456,19233.391824047616,3488.7060965041574,3445.371764399093,26
2025-09-13,17416.89388414122,1054.7393379262228,18471.633222067445,39902.14568998992,20635.41794910557,12120.523126734695,310.8465013435371,23690.995885629247,3445.371764399093,8550.0,19
2025-09-14,44290.648462731326,3353.151659252767,47643.80012198409,68616.84464243554,21760.188294952546,17625.752518911562,1029.1332788775528,5412.21739527211,8550.0,8550.0,34
2025-09-15,42418.33778497221,4890.938188394177,47309.275973366384,66864.61329868984,21667.40770175107,17550.600238418367,1100.6368412414977,8781.412043265307,8550.0,8550.0,41
2025-09-16,43394.15406874873,6627.288914688496,50021.44298343723,66625.80745985534,21616.032995926766,17508.98672670068,2010.3215326700692,5037.312739965989,8550.0,8550.0,60
