date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-06-18,54720.18814432317,0.0,0.0,0.0,0.0,1800.14381283205,56520.33195715523,80365.165583429,80365.165583429,0.0,0.0,457.8399578738405,7478.711653827567,24159.029874752654,21743.12688727738,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-06-19,51445.11811611567,0.0,0.0,0.0,0.0,3442.411896528824,54887.5300126445,77182.32733081887,77182.32733081887,0.0,0.0,842.1742386759132,7475.2458779731805,22897.51491521583,20607.76342369425,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-20,16776.77170720367,0.0,0.0,0.0,0.0,1361.6596723658968,18138.431379569567,34007.83022391003,34007.83022391003,0.0,0.0,543.724733486705,10824.679439553485,13262.946678432512,11936.652010589261,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-21,16609.117343733516,0.0,0.0,0.0,0.0,2106.931109041117,18716.048452774634,33998.44688421542,33998.44688421542,0.0,0.0,681.2754788308662,14016.24181822301,13287.401448232706,11958.661303409433,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-22,50807.46094104643,0.0,0.0,0.0,0.0,4030.684095593603,54838.14503664003,76034.8104113347,76034.8104113347,0.0,0.0,874.2759470562412,7213.217125172294,22385.281332186463,20146.753198967817,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-23,50083.741528817554,0.0,0.0,0.0,0.0,2267.4643846913996,52351.205913508966,75257.09487725937,75257.09487725937,0.0,0.0,554.7388647944579,6448.269647260217,23022.780947936073,20720.50285314246,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-06-24,55059.33044282002,0.0,0.0,0.0,0.0,10695.392265886147,65754.72270870616,80096.06422710288,80096.06422710288,0.0,0.0,2314.0988572891115,3657.173009465365,24841.97824926611,22357.7804243395,1200.0,1200.0,0.0,1.1368683772161603e-13,1,0
2025-06-25,49802.48472434763,0.0,0.0,0.0,0.0,7035.062981458341,56837.54770580597,75476.99705652116,75476.99705652116,0.0,0.0,1555.3094612907983,4368.89533386839,22259.898172769113,20033.908355492204,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-26,48024.05340192437,0.0,0.0,0.0,0.0,3966.044810287387,51990.09821221176,73475.25162002057,73475.25162002057,0.0,0.0,1032.3355502079041,4751.222779132014,22089.805577631196,19880.825019868076,1200.0,1200.0,2.2737367544323206e-13,1.1368683772161603e-13,1,0
2025-06-27,15689.351214883773,0.0,0.0,0.0,0.0,1898.7038378991817,17588.055052782955,33074.05404191901,33074.05404191901,0.0,0.0,625.2192824199502,12663.308898305151,12643.185593671426,11378.867034304283,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-28,15701.639702139682,0.0,0.0,0.0,0.0,2027.262371137852,17728.90207327753,32563.983002315188,32563.983002315188,0.0,0.0,718.4305788644378,10279.363360469364,12261.24104043598,11035.11693639238,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-29,49299.02854268609,0.0,0.0,0.0,0.0,8582.902272144824,57881.930814830914,73466.29519197246,73466.29519197246,0.0,0.0,2266.8369016764227,4325.984110794618,21393.794495209197,19254.415045688278,1200.0,1200.0,2.2737367544323206e-13,1.1368683772161603e-13,1,0
2025-06-30,50214.648552201004,0.0,0.0,0.0,0.0,6016.570599461287,56231.21915166229,75784.40121603517,75784.40121603517,0.0,0.0,1485.5074738548797,5133.57242855522,22586.522780014933,20327.87050201344,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-07-01,50548.265057025514,0.0,0.0,0.0,0.0,46917.29530400204,97465.56036102754,70623.18503778573,70623.18503778573,0.0,0.0,11005.829912107889,684.0641490833051,20784.067674769874,18705.66090729288,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-07-02,50953.25106464586,0.0,0.0,0.0,0.0,28795.721747930736,79748.9728125766,70802.91520145026,70802.91520145026,0.0,0.0,6629.64973119919,2458.976750207846,20688.21815774942,18619.396341974476,1200.0,1200.0,0.0,1.1368683772161603e-13,1,0
2025-07-03,56146.50267537973,0.0,0.0,0.0,0.0,29248.00942757915,85394.51210295888,76497.42473877875,76497.42473877875,0.0,0.0,6420.553049929163,942.1158065561525,22154.430488184204,19938.987439365785,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-07-04,20759.300642087714,0.0,0.0,0.0,0.0,13662.718259315303,34422.01890140302,37163.85719519273,37163.85719519273,0.0,0.0,3658.3047615932824,10628.616178311826,13126.783118075167,11814.104806267651,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-07-05,22091.831802153803,0.0,0.0,0.0,0.0,7306.415445565677,29398.24724771948,40012.69736479867,40012.69736479867,0.0,0.0,2053.626929239319,11927.314655127513,13489.296722438048,12140.367050194243,1200.0,1200.0,2.2737367544323206e-13,1.1368683772161603e-13,1,0
2025-07-06,59924.46890757656,0.0,0.0,0.0,0.0,16775.238693801606,76699.70760137816,80442.77628389068,80442.77628389068,0.0,0.0,3315.7271951663643,1710.1764548942276,22543.454741628015,20289.10926746521,1200.0,1200.0,0.0,1.1368683772161603e-13,1,0
2025-07-07,59397.72425011133,0.0,0.0,0.0,0.0,3398.403415053746,62796.12766516507,81043.90219335335,81043.90219335335,0.0,0.0,917.0428919642021,6429.244514949915,21222.178037009748,19099.96023330877,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-07-08,63003.723362460805,0.0,0.0,0.0,0.0,2133.2199060764997,65136.9432685373,85723.28917675637,85723.28917675637,0.0,0.0,473.7459613090723,8317.902288861003,23077.458325377847,20769.712492840066,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-07-09,61923.35232336524,0.0,0.0,0.0,0.0,1781.527331508476,63704.87965487371,84684.96688343589,84684.96688343589,0.0,0.0,309.84963124923377,8659.159805083433,22769.31692935017,20492.385236415153,1200.0,1200.0,2.2737367544323206e-13,1.1368683772161603e-13,1,0
2025-07-10,59720.131811711486,0.0,0.0,0.0,0.0,3861.010937008569,63581.142748720056,80555.41986272488,80555.41986272488,0.0,0.0,928.6401019904515,6469.198524491378,21612.380568906214,19451.14251201559,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
