日期,模型,计划购电费_元,紧急购电费_元,实际总成本_元,计划购电量_kWh,紧急购电量_kWh,紧急购电次数,弃电量_kWh,期初储能_kWh,期末储能_kWh,CVaR紧急成本_元,净负荷RMSE_kWh,净负荷MAE_kWh,80分位覆盖率,季度
2025-07-27,GBDT分位数主模型,54349.9561734246,3525.1018949201375,57875.05806834474,85531.97086905956,861.5886578795597,26,8502.881773707883,1200.0,1200.0,4574.612551001463,65.94063956413376,48.379360229888384,0.7013888888888888,Q3
2025-07-28,GBDT分位数主模型,56204.32089024996,4340.925320302509,60545.24621055247,88601.93770491751,1298.6488822093552,27,7678.73960040864,1200.0,1200.0,4673.369495962614,69.14610905488341,52.81502343447723,0.6597222222222222,Q3
2025-07-29,GBDT分位数主模型,59063.92561237046,3766.0070929166595,62829.93270528712,93383.86938185249,1021.1700577454397,13,13953.585450430764,1200.0,1200.0,4606.270734577516,77.89822695682011,61.520389310285864,0.8541666666666666,Q3
2025-07-30,GBDT分位数主模型,58380.90119513199,2581.73035092545,60962.63154605744,92455.63491166488,605.1952867742182,17,14615.388548783902,1200.0,1200.0,4606.270734577512,73.46664716803436,60.22236379553832,0.8263888888888888,Q3
2025-07-31,GBDT分位数主模型,59256.09155729231,2110.524827726594,61366.616385018904,93339.13815015984,423.4837986645193,9,14635.832242986893,1200.0,1200.0,4606.270734577513,70.28474624403842,54.085026948418125,0.8888888888888888,Q3
2025-08-01,GBDT分位数主模型,32348.51648497943,51.195277007518825,32399.71176198695,52133.17726794499,23.630407111709587,1,28112.33003248992,1200.0,1200.0,4514.513544355366,122.0075579041083,101.2235517505058,0.9930555555555556,Q3
2025-08-02,GBDT分位数主模型,27797.829439917354,465.4932588213379,28263.32269873869,45749.766538938566,115.85350583759488,6,22333.57394972333,1200.0,1200.0,4514.513544355369,74.51647621547858,50.59658716377815,0.9791666666666666,Q3
2025-08-03,GBDT分位数主模型,54383.15295563774,764.0149371425576,55147.1678927803,85668.02467205882,168.15765664858247,10,18590.286895607907,1200.0,1200.0,4606.270734577513,105.8039626128411,77.22081318993612,0.9375,Q3
2025-08-04,GBDT分位数主模型,54352.77035410866,501.02300582426113,54853.79335993292,86077.35299554144,148.68869476532348,8,16578.34308711457,1200.0,1200.0,4606.270734577513,88.68830762564994,59.79523704800248,0.9513888888888888,Q3
2025-08-05,GBDT分位数主模型,54369.99734044488,285.7548884976319,54655.75222894252,85882.5082328687,71.98549914953435,6,16535.23294897552,1200.0,1200.0,4606.270734577518,81.66276510751761,60.16579785983177,0.9791666666666666,Q3
2025-08-06,GBDT分位数主模型,53740.876322149095,1883.8917677264417,55624.768089875535,84927.07982287506,509.4983039020062,18,13053.205928954525,1200.0,1200.0,4606.27073457751,78.43356596667417,60.61260517793946,0.8888888888888888,Q3
2025-08-07,GBDT分位数主模型,53651.07081970782,940.5265599500319,54591.597379657855,84642.13918995572,289.1951614775119,11,17153.99591862066,1200.0,1200.0,4514.513544355368,95.809993075436,67.38913940431345,0.9027777777777778,Q3
2025-08-08,GBDT分位数主模型,26922.598763076734,697.7033535965068,27620.30211667324,44700.05306885358,170.24022036851395,9,26563.559681149483,1200.0,1200.0,4514.513544355367,136.53617059722083,89.95752703592221,0.9861111111111112,Q3
2025-08-09,GBDT分位数主模型,26617.446533310387,1300.4940634990471,27917.940596809436,43969.99139070652,315.3854687306816,12,22837.526446934186,1200.0,1200.0,4514.513544355367,81.10585091859554,59.89406723578631,0.9722222222222222,Q3
2025-08-10,GBDT分位数主模型,50002.30813993119,2484.0310851156046,52486.339225046795,78487.67621505268,865.6487113027011,19,10078.031065281511,1200.0,1200.0,4514.513544355364,67.30143410410324,46.40216306605149,0.9305555555555556,Q3
2025-08-11,GBDT分位数主模型,51091.82148702195,1025.757741178359,52117.57922820031,80635.73466585195,279.54735853997704,10,12389.280688558423,1200.0,1200.0,4514.513544355361,67.87421573224506,49.24085531312632,0.9236111111111112,Q3
2025-08-12,GBDT分位数主模型,50558.22904181798,3691.258299810276,54249.48734162825,80133.95413819485,968.8067517354134,30,9394.72221689509,1200.0,1200.0,4514.513544355365,71.12582144751842,52.210521661071766,0.8819444444444444,Q3
2025-08-13,GBDT分位数主模型,51906.30080713844,1721.3971547052827,53627.697961843725,81873.38693522758,437.68189267085677,19,12130.691114317187,1200.0,1200.0,4514.513544355364,70.4775593429838,50.60356541439618,0.9305555555555556,Q3
