date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,chosen_candidate,sample_count,effective_sample_count,max_history_day,selection_last_observed_day
2025-08-26,48266.58409087532,1872.422272292012,50139.00636316734,77030.38178769962,21156.20387128991,18933.22382287599,470.6179613945569,9749.201317346939,8315.124735378853,8428.291754873715,uniform42,42,42.00000000000001,2025-08-25,2025-08-25
2025-08-27,48352.79532735945,1628.0377713120756,49980.833098671515,77013.90838462225,21111.440274964247,19000.296247467824,386.25007782312906,7374.865568282309,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-08-26,2025-08-26
2025-08-28,45565.432919838495,9800.405709506575,55365.838629345075,70353.83017994437,15284.57954936799,19002.51497455966,2709.4415687074843,6013.412190510203,8428.291754873715,2898.1075607285384,uniform42,42,42.00000000000001,2025-08-27,2025-08-27
2025-08-29,24200.896919866602,1470.128537947292,25671.025457813892,41257.00168909299,13577.109029583407,12194.738238955,400.1842324319739,17719.59478089656,2898.1075607285384,2924.101364688978,uniform42,42,42.00000000000001,2025-08-28,2025-08-28
2025-08-30,26551.855385490075,2254.254728643347,28806.110114133422,46951.792712013514,19522.65287025903,12348.65409077473,725.5548154421778,21990.628914638055,2924.101364688978,8428.291754873715,uniform42,42,42.00000000000001,2025-08-29,2025-08-29
2025-08-31,48885.99389834706,906.0918911457006,49792.08578949275,77483.84094173489,21034.96736156667,18931.470625410002,248.40044049319772,8982.121562738095,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-08-30,2025-08-30
2025-09-01,49125.19750594506,38.51137071428525,49163.70887665935,78161.06639942006,20987.29079869818,18888.56171882837,16.52139455782293,22504.724180774727,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-08-31,2025-08-31
2025-09-02,46749.17355041913,0.0,46749.17355041913,74867.04271362451,20709.989810980875,18638.99082988279,0.0,18738.287882526427,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-09-01,2025-09-01
2025-09-03,45048.339131551256,137.68437211960938,45186.02350367086,72540.78751322013,20736.764055746564,18663.087650171907,40.53224221088453,14959.926099856359,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-09-02,2025-09-02
2025-09-04,41107.585054034746,481.4041246272513,41588.989178662,64678.40277880681,15027.353478298453,18564.305400563062,140.38173717687044,14430.1708882483,8428.291754873715,3115.9949320554942,uniform42,42,42.00000000000001,2025-09-03,2025-09-03
2025-09-05,18588.000910218143,554.3017801019735,19142.302690320117,33777.79793665724,13672.984913729288,12383.457270995816,116.80819751700705,25780.816824774112,3115.9949320554942,3034.0172596338653,uniform42,42,42.00000000000001,2025-09-04,2025-09-04
2025-09-06,19646.389076649735,1093.3643515649765,20739.75342821471,37496.160076938795,18687.01606382377,12072.182947645477,285.1253890476197,23445.36864980813,3034.0172596338653,8036.879141516816,uniform42,42,42.00000000000001,2025-09-05,2025-09-05
2025-09-07,39788.26979452916,2212.3324377952304,42000.60223232439,64817.17025107918,20664.319018274902,18333.920168794357,653.7222079591837,8179.509992891157,8036.879141516816,8315.124735378853,uniform42,42,42.00000000000001,2025-09-06,2025-09-06
2025-09-08,37299.50846222788,13584.201915822721,50883.71037805059,61468.75133196354,20280.742660451775,18252.6683944066,3255.214870136057,3300.322402721088,8315.124735378853,8315.124735378853,uniform42,42,42.00000000000001,2025-09-07,2025-09-07
2025-09-09,38539.56284797722,5212.206763530359,43751.769611507574,63242.380040196724,20418.207576627137,18376.386818964424,1289.0839236224497,9386.808939489794,8315.124735378853,8315.124735378853,uniform42,42,42.00000000000001,2025-09-08,2025-09-08
2025-09-10,38945.97516995631,9639.969137580283,48585.9443075366,63499.32286544048,20517.42027923484,18465.67825131136,2410.813823996598,2542.396011513607,8315.124735378853,8315.124735378853,uniform42,42,42.00000000000001,2025-09-09,2025-09-09
2025-09-11,37967.401781805245,1808.4793004872872,39775.88108229254,60238.26275728289,15356.561180141873,18586.069575273945,464.0682721768702,10435.753641258503,8315.124735378853,3292.2003063956727,uniform42,42,42.00000000000001,2025-09-10,2025-09-10
2025-09-12,17631.47185260761,1077.118299989396,18708.590152597004,32588.911424327307,13918.430624273507,12565.588460740713,322.74734634353734,20007.160407138053,3292.2003063956727,3251.0897492954236,uniform42,42,42.00000000000001,2025-09-11,2025-09-11
2025-09-13,20649.500429978023,1090.6047978783085,21740.10522785633,39108.68652060195,19509.526993728417,12647.04922102983,247.6790001530614,24486.786264723087,3251.0897492954236,8428.291754873715,uniform42,42,42.00000000000001,2025-09-12,2025-09-12
2025-09-14,41220.86506656389,3373.5957065756857,44594.46077313958,66767.6905338106,20576.251137519914,18625.985685052852,1065.421372176873,5783.52170352041,8428.291754873715,8315.124735378853,uniform42,42,42.00000000000001,2025-09-13,2025-09-13
2025-09-15,39788.203893021346,4643.5101383437695,44431.71403136512,65262.53750655451,20731.325628716208,18550.833404559653,1039.9991280102051,9055.01377707483,8315.124735378853,8428.291754873715,uniform42,42,42.00000000000001,2025-09-14,2025-09-14
2025-09-16,39965.41468065317,5770.322199097816,45735.736879750984,65006.42420208534,20446.511368396707,18509.219892841975,1836.8626400510211,5414.225383248302,8428.291754873715,8315.124735378853,uniform42,42,42.00000000000001,2025-09-15,2025-09-15
2025-09-17,41190.66069879559,2617.6392463793713,43808.299945174964,67059.46645031008,20784.453348244664,18598.64835213527,756.7963024149658,5670.33935661565,8315.124735378853,8428.291754873715,uniform42,42,42.00000000000001,2025-09-16,2025-09-16
2025-09-18,39385.2398692644,1933.036117131207,41318.2759863956,62291.69412085603,15757.840264606948,18706.218082169285,416.81462811224355,6700.8354498639455,8428.291754873715,3659.406444760314,uniform42,42,42.00000000000001,2025-09-17,2025-09-17
2025-09-19,18811.85534266885,757.2153356429437,19569.07067831179,34264.85816100154,14651.600788549775,13155.650211599557,273.1082641496604,16940.66353153431,3659.406444760314,3691.8624795176574,uniform42,42,42.00000000000001,2025-09-18,2025-09-18
2025-09-20,21289.541078701004,719.0550660666429,22008.596144767645,39824.592724704366,19558.364474208392,13109.156680859764,210.98523608843593,17940.936434110845,3691.8624795176574,8428.291754873715,uniform42,42,42.00000000000001,2025-09-19,2025-09-19
2025-09-21,44171.661120893266,617.1625923906657,44788.82371328393,71346.91754391743,21611.528318426073,19450.37548658347,180.355382500001,11078.632611241494,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-09-20,2025-09-20
2025-09-22,41522.2100330909,5298.949728308901,46821.1597613998,67760.48061893633,21382.374736982387,19244.137263284152,1465.6944825000014,6473.917744404764,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-09-21,2025-09-21
2025-09-23,42564.12944955909,4385.200436784738,46949.32988634383,69279.09027039702,21447.601546487294,19302.84139183857,1006.4117925680287,6024.126324982991,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-09-22,2025-09-22
2025-09-24,43211.39645728393,1489.7082821399358,44701.10473942386,70099.56731650057,21524.950152250716,19372.45513702565,449.6647093367354,7333.511910612242,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-09-23,2025-09-23
2025-09-25,41917.089017638704,2553.4397112774677,44470.52872891617,66213.88096625579,16845.15782574743,19312.489991311362,697.3249133333337,9043.089145153057,8428.291754873715,4051.859749935431,uniform42,42,42.00000000000001,2025-09-24,2025-09-24
2025-09-26,19294.08605122627,118.62087011088353,19412.706921337154,34962.2016857351,14956.606899915983,13472.773082458401,38.67147408163248,15822.795842359148,4051.859749935431,4039.3931316674407,uniform42,42,42.00000000000001,2025-09-25,2025-09-25
2025-09-27,21590.28142783702,687.3997703790606,22277.681198216083,40110.5709521817,19527.688687927206,13411.2449984618,213.29198414966092,16406.116996865952,4039.3931316674407,8428.291754873715,uniform42,42,42.00000000000001,2025-09-26,2025-09-26
2025-09-28,45072.18027844254,968.6331851127803,46040.81346355532,72785.93049804907,21779.64569295366,19601.681123658298,261.92729219387763,7382.264054280916,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-09-27,2025-09-27
