date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,chosen_candidate,sample_count,effective_sample_count,max_history_day,selection_last_observed_day
2025-06-28,22429.63994895915,1943.980263205909,24373.620212165053,41631.31053801944,20256.03939756026,10828.575373571428,545.1867527040813,10972.107150068028,2351.3149572751327,8550.0,half_life7,56,20.05692218675972,2025-06-27,2025-06-27
2025-06-29,50583.453988075606,2901.761983842645,53485.21597191825,81094.76584971885,23003.992165007974,18633.23365365646,996.7363477380973,8452.975152772106,8550.0,8550.0,half_life7,56,20.05692218675972,2025-06-28,2025-06-27
2025-06-30,50117.59536315747,3310.152225018608,53427.74758817608,80600.48861470647,22686.835738788104,18376.33694841837,873.2687970238103,7285.574638027212,8550.0,8550.0,half_life7,56,20.05692218675972,2025-06-29,2025-06-27
2025-07-01,49548.226945939474,23412.066442042582,72960.29338798206,80064.76583638406,22592.836276350048,18300.197383843537,6582.449598826532,3488.0325093707497,8550.0,8550.0,half_life7,56,20.05692218675972,2025-06-30,2025-06-27
2025-07-02,50690.29529114567,15279.045652642995,65969.34094378867,81748.55671232994,22333.333333333332,18089.999999999996,4231.132598486394,8831.589610816325,8550.0,8550.0,half_life7,56,20.05692218675972,2025-07-01,2025-06-27
2025-07-03,49435.662116192005,13389.109998410948,62824.772114602936,76918.44582003406,15746.768609022844,18126.48034102959,3436.2052719047615,2973.943890612244,8550.0,2581.558035865457,half_life7,56,20.05692218675972,2025-07-02,2025-06-27
2025-07-04,25338.31166858907,3214.42612336574,28552.73779195481,43098.157937589654,14171.285782963805,11328.205226887756,879.4872404421767,12253.697155289114,2581.558035865457,2748.8205439909298,half_life7,56,20.05692218675972,2025-07-03,2025-06-27
2025-07-05,28240.324643212465,3458.0798469462056,31698.404490158668,49917.23187450911,20612.16036852272,11474.788388095236,932.9735113775525,12922.753438792515,2748.8205439909298,8550.0,uniform56,56,56.0,2025-07-04,2025-07-04
2025-07-06,56020.14856123423,6238.153409152368,62258.3019703866,88778.05479757099,22418.94093610586,18159.34215824575,1454.8288559863938,6179.303325697281,8550.0,8550.0,uniform56,56,56.0,2025-07-05,2025-07-04
2025-07-07,56009.709627694116,690.4233202279358,56700.132947922044,88539.05918237388,22639.567752558578,18338.04987957245,294.1789885544219,11122.237531275512,8550.0,8550.0,uniform56,56,56.0,2025-07-06,2025-07-04
2025-07-08,57327.83323196374,1025.834232359698,58353.667464323444,90466.32048129675,22484.365444973962,18212.33601042891,253.53600445578144,10876.440034540818,8550.0,8550.0,uniform56,56,56.0,2025-07-07,2025-07-04
2025-07-09,56520.34568464408,943.1269806928892,57463.47266533697,89131.73705570612,22557.018964690305,18271.185361399148,257.7290721768701,11044.90750792517,8550.0,8550.0,uniform56,56,56.0,2025-07-08,2025-07-04
2025-07-10,53549.47067600633,704.0774962443083,54253.54817225064,82143.98462139226,16428.8857762142,18512.37029415867,234.00785755101987,11607.853613554424,8550.0,2766.696871749811,uniform56,56,56.0,2025-07-09,2025-07-04
2025-07-11,27248.09553121376,970.9438354008075,28219.03936661456,45417.509307849374,13904.158390757539,11243.565077227891,300.24736734693874,10538.386211666668,2766.696871749811,2787.5893376228273,uniform56,56,56.0,2025-07-10,2025-07-04
2025-07-12,29960.42238211015,554.6760318747837,30515.09841398493,52346.95909298396,20452.37995618124,11380.258168367347,160.78398438775622,12351.377956224489,2787.5893376228273,8550.0,half_life7,56,20.05692218675972,2025-07-11,2025-07-11
2025-07-13,54200.49710397295,853.2838301103172,55053.780934083275,86078.62416982249,22110.619611489674,17909.601885306634,163.48719675170105,12773.373240391158,8550.0,8550.0,half_life7,56,20.05692218675972,2025-07-12,2025-07-11
2025-07-14,52734.537460828215,1681.561916138892,54416.099376967104,83900.5848714567,22257.680662782393,18028.72133685374,346.3439985535802,8210.290327414968,8550.0,8550.0,half_life7,56,20.05692218675972,2025-07-13,2025-07-11
2025-07-15,55378.93305862298,4747.963314411602,60126.896373034586,87260.73175605363,21998.341670332367,17818.65675296922,1689.8319498639441,12021.828205221089,8550.0,8550.0,half_life7,56,20.05692218675972,2025-07-14,2025-07-11
2025-07-16,54043.420157196764,2625.4908513952632,56668.911008592026,85658.89700285713,21713.26399705782,17587.743837616836,770.6881303231294,10169.501590405953,8550.0,8550.0,half_life7,56,20.05692218675972,2025-07-15,2025-07-11
2025-07-17,50907.69983374928,5186.015389006082,56093.71522275537,78382.94903567145,15306.843604707323,17597.80686248299,1156.1851241496604,9109.681350930121,8550.0,2773.040508144369,half_life7,56,20.05692218675972,2025-07-16,2025-07-11
2025-07-18,26415.01226947559,958.914776244053,27373.92704571964,44185.781198862634,13756.573474321825,11199.877903061224,282.78805634353694,10637.625583945577,2773.040508144369,2709.6478538548754,half_life7,56,20.05692218675972,2025-07-17,2025-07-11
2025-07-19,29157.319675967796,761.9905329509588,29919.310208918752,50980.603116483166,20302.77850753758,11188.93365957483,238.19540680272078,14922.134625323128,2709.6478538548754,8550.0,uniform56,56,56.0,2025-07-18,2025-07-18
2025-07-20,52483.444806443586,1930.5030430365628,54413.947849480144,83508.68944022914,22135.141285219623,17929.46444102789,563.5298281632647,7776.564207534015,8550.0,8550.0,uniform56,56,56.0,2025-07-19,2025-07-18
