date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-07-20,57388.81348344915,2151.657844600117,59540.47132804927,76905.64382279925,14621.212129036494,17243.181824519557,540.629348044217,7978.264649659865,7200.0,1200.0,16,56,2025-07-19,0,119470.47952131608,0,0
2025-07-21,62537.09744404624,2915.4273412818206,65452.52478532806,84329.17657647106,21120.32580688314,17107.463903575343,742.0527558163266,7068.6180789795935,1200.0,1200.0,23,56,2025-07-20,0,124491.12066349311,0,0
2025-07-22,64969.07432367002,2864.3479079958843,67833.4222316659,88320.58054908268,21595.754168283365,17492.560876309526,579.3522494897958,11001.594889931972,1200.0,1200.0,12,56,2025-07-21,0,129889.00899572759,0,0
2025-07-23,64043.553297252125,1671.035094530654,65714.58839178277,87210.2207582466,21356.47944503233,17298.74835047619,415.17358314625847,9351.116130170069,1200.0,1200.0,13,56,2025-07-22,0,128302.3837707575,0,0
2025-07-24,64134.97265928664,4213.164227586812,68348.13688687346,86825.75163191246,21668.34796665344,17551.361852989285,870.7595245578229,9963.053042806123,1200.0,1200.0,19,56,2025-07-23,0,94329.18018503705,0,0
2025-07-25,25348.618768227156,665.3136493835583,26013.932417610715,44360.675000650874,13337.91892855904,10803.714332132822,178.94725998979627,15500.098097547787,1200.0,1200.0,11,56,2025-07-24,0,51506.8343411299,0,0
2025-07-26,28291.20012004863,695.0294488854427,28986.22956893407,50730.67871061203,19834.116182329723,10665.634107687076,237.14805989795897,13330.253129200679,1200.0,7200.0,11,56,2025-07-25,0,82788.26764103079,0,0
2025-07-27,58166.75446757811,4976.608167877231,63143.36263545534,77569.53852923113,14634.748469727052,17254.146260478912,1093.8890420578239,7597.635562040816,7200.0,1200.0,29,56,2025-07-26,0,123005.28852873037,0,0
2025-07-28,61758.28730612104,9569.321409026556,71327.6087151476,84215.63890269386,21522.710295685523,17433.39533950527,2206.795720408161,4378.242433588433,1200.0,1200.0,44,56,2025-07-27,0,126732.17998055709,0,0
2025-07-29,64865.20527534056,3944.726808124552,68809.93208346512,88385.65873135802,22242.39690224238,18016.34149081633,931.5136210374134,9021.870990969388,1200.0,1200.0,19,56,2025-07-28,0,131611.69296705004,0,0
2025-07-30,65591.61106109733,1377.513519681398,66969.12458077872,88176.12322236101,22554.13782803687,18268.85164070986,294.682350901361,10082.265335935372,1200.0,1200.0,17,56,2025-07-29,0,131130.7368791891,0,0
2025-07-31,63804.03274904201,1231.164906623015,65035.197655665026,87289.07311589569,21821.593916099777,17675.491072040815,262.4552671598633,8710.42927232993,1200.0,1200.0,11,56,2025-07-30,0,95017.00909331367,0,0
2025-08-01,24821.656189425492,704.0587522504003,25525.714941675895,43540.01534790144,13456.440341353826,10899.716676496597,221.13750760204084,19953.06952397959,1200.0,1200.0,16,56,2025-07-31,0,51497.15873364178,0,0
2025-08-02,26923.134129748858,515.5905108272365,27438.724640576092,49731.478261650285,20614.225131582265,11432.522356581632,116.75561399659867,19739.506167312924,1200.0,7050.0,7,56,2025-08-01,0,83919.13379399464,0,0
2025-08-03,54879.65540568161,3369.436946544052,58249.09235222566,75835.48164473372,15532.321192744605,17846.180166123126,773.330853299319,16083.191488078226,7050.0,1200.0,30,56,2025-08-02,0,122029.3145982286,0,0
2025-08-04,57974.9093283547,833.3707810934216,58808.28010944812,80997.0402360212,21211.27405550013,17181.131984955104,256.2615835204093,11807.504665663264,1200.0,1200.0,18,56,2025-08-03,0,119733.4784991538,0,0
2025-08-05,56559.24164739351,1317.817027950518,57877.05867534403,78971.90880330058,20856.849247365208,16894.047890365822,338.92881596938787,10195.726528937248,1200.0,1200.0,16,56,2025-08-04,0,117368.53687222002,0,0
2025-08-06,56367.68893644379,8549.6141451774,64917.30308162119,77544.35728037743,20572.428516934575,16663.667098717004,1877.0120696938764,7398.208665187076,1200.0,1200.0,41,56,2025-08-05,0,114963.78818507404,0,0
2025-08-07,54826.87698471995,2026.1824471119608,56853.05943183191,76356.70785771836,20286.661727429244,16432.195999217685,553.3749333673462,9667.63181287415,1200.0,1200.0,26,56,2025-08-06,0,83181.30200210749,0,0
2025-08-08,22644.158456248635,743.2313623073302,23387.389818555966,41064.26106239985,12874.596140801215,10428.42287404898,194.16302333333303,23037.079568980946,1200.0,1200.0,16,56,2025-08-07,0,47432.708521435175,0,0
2025-08-09,25191.810142284703,2068.674196466556,27260.48433875126,46436.805583672416,19195.828057907114,11285.680402653063,553.3790022108844,20158.10793062925,1200.0,5936.600360279668,21,56,2025-08-08,0,74768.35806544105,0,0
2025-08-10,51235.98304343623,6136.461243739923,57372.44428717615,68071.82675590135,14644.699564625847,16125.14697159864,1614.8231620748302,5862.478274948979,5936.600360279668,1200.0,36,56,2025-08-09,0,107997.59387877389,0,0
2025-08-11,53232.021021333705,4423.773633894983,57655.79465522869,74888.97762911816,19982.83714027463,16186.09808362245,884.6552542857141,7415.640493418366,1200.0,1200.0,30,56,2025-08-10,0,109300.52633654443,0,0
